Country,Year,bank_capital_to_assets_ratio_percent,bank_nonperforming_loans_to_total_gross_loans_percent,GNI.2010,Gov.cons.growth,Gov.cons.share,GNI.pc.growth,Gross.capital.formation.growth,Gross.capital.formation.share,Gross.domestic.savings.share,Gross.fixed.capital.growth,Gross.fixed.capital.share,Gross.national.expenditure.share,Gross.savings.share,Gross.savings.gni,Net.lending.borrowing.share
CRI,2017,7.86208174768248,2.05328160465289,123.458369999913,1.963442633393583,16.35817464772644,1.757165486023922,-0.5179363020430685,18.06487424251792,18.51828679481023,0.07850169146641406,18.17776068967486,99.5465874477077,14.24370903307129,15.02995101209616,
CRI,2018,7.92473422099698,2.11773116690607,126.20052189975,0.5618935007362609,16.19573389278452,1.013905739236762,3.251813311207201,18.36986056596129,18.90154010168937,1.612332259104505,18.20286675979172,99.46832046427191,14.38364294575764,15.20651369347854,
CRI,2019,8.27361143615705,2.39529605631216,128.845743336848,5.896429399209026,16.75120097925428,1.181459385910856,-10.1883285913418,16.06408519945648,18.9541983004199,-8.16505324470171,16.25416647726315,97.10988689903657,13.89099064775971,14.77210925044032,-2.32627659299496
CRI,2020,8.05041926109779,2.41359316382932,129.77976091938,0.842179928444267,17.70473206922581,-4.56609221465186,-2.240252325536034,16.16305466913974,19.83616373387775,-3.370228333549875,16.1681534980451,96.32689093526199,14.88460902295224,15.80011023728116,-5.352274994727757
CRI,2021,7.43273679069439,2.25766935021348,132.020379357515,1.69464805297747,16.53079797790856,5.496026873188484,22.67252062954735,18.58178488538422,20.1528566365498,7.834190824862858,16.86629041439825,98.42892824883442,14.52964794854444,15.52730743812823,-2.778156432676924
CRI,2022,9.69044640718479,2.10881876900767,142.944768574546,2.385188588453374,15.39587872834722,0.88039938033792,27.49724266632299,17.69733364957021,20.28019334304966,1.45639876235191,16.95036685239349,97.41714030652057,13.94608330749743,15.02014491488992,-0.05229889477161839
CRI,2023,9.88180938387656,1.96397268266407,143.695505220117,0.09588254407366037,14.87349345986222,5.457917259631429,-1.369563534196274,15.25659372295881,20.61585871308137,8.598034267787284,16.1793973266249,94.64073500987745,14.30837978491903,15.3787188376155,0.4390262840061949
CRI,2024,,,143.101382729388,0.6878875718017099,14.67849745120601,3.819063133002928,9.644968303989913,15.66902450981766,21.40159884292652,4.29257170340145,15.82552397780852,94.26742566689114,14.74210756193792,15.8988241644152,
CZE,2015,7.49087863999436,5.43997199514248,107.480738218957,1.769238285339398,18.80776376866396,4.111679541143133,11.6746738390402,26.96862492107916,32.97535820979906,8.841189584601892,25.67646205898647,93.9932667112801,25.6592754503764,27.69275679270985,-1.198844407546047
CZE,2016,7.22772902801412,4.52193536660192,108.215373588963,2.53616976529942,18.7814653223292,2.772714695700088,-3.773685166714429,25.07500469747245,32.7446660458432,-2.030848911303721,24.30934766045224,92.33033865162925,24.76189021897175,26.74991048322942,-0.3207702615924328
CZE,2017,6.46241130104379,3.682523035196,110.867228095323,1.803050080761054,18.50981514261266,5.072532372802868,5.477377897210459,25.08974109462511,32.7077714861187,2.874953472547077,23.72740640513548,92.38196960850641,25.72767405164173,27.47284501094694,0.6720542215384806
CZE,2018,6.52009005338795,3.09590989646024,113.250313563877,3.929413774300144,19.1749183174686,2.940601993527039,6.355142567272139,25.6426079021172,31.72045298444621,8.93944013417962,24.84566106009143,93.92215491767098,25.58134095673883,27.13242781537716,0.4516805207228277
CZE,2019,6.81838827125203,1.69280340962665,116.47554201756,2.52446394255081,19.26463298810009,2.798360457809792,5.693477659280077,26.17185065587297,32.26694293929785,7.49087853495449,25.77204553200283,93.90490771657511,25.75163278739788,27.44839028328434,-0.3546861035625007
CZE,2020,7.34036507017301,1.91231094967574,120.157677835513,4.155118675837244,21.31989023248217,-3.582820964904087,-9.283243499079845,24.73020518098017,31.47172134396235,-4.792544007512802,25.53536028747916,93.25848383701782,25.85687037113895,27.26377367212601,-6.100593687578475
CZE,2021,6.92334675069107,1.702001479324,124.771546317864,1.356029863439986,20.77098745908806,8.37794837048466,18.47830687096517,28.1285338444502,31.85050782726976,6.749527307324826,26.23695752292218,96.27802601718044,28.52565272175671,29.38568800574288,-5.809182506295821
CZE,2022,6.71877993186336,1.45546035998428,143.612255868124,0.3190916692543624,19.44147354732114,-2.447919201501747,10.16675713960295,31.03330103014637,31.84066320636744,6.310685111541645,27.68776511119635,99.19263782377892,27.28383517577551,28.44125385289863,-3.995505166618628
CZE,2023,6.32556823590649,1.20570022077191,158.923132055187,3.537463284845572,19.65845633172182,2.545863913601849,-6.429030834896963,28.0166851129247,33.01562979095174,2.520790482381827,27.299709340177,95.00105532197296,30.92837624330037,31.37847248920147,
CZE,2024,,,162.793406199606,,,,-4.269069962962121,26.04067905025042,32.60399674983044,-1.159987756775635,26.16643649417607,93.43668230041999,27.77619955013108,29.03620558416011,
DEU,2015,,,107.199187857464,2.901832434446632,19.31223567157649,1.557312272040974,-1.51127872915751,19.46179897266378,26.87932850452903,1.757117314797512,19.75658289177321,92.58247046813474,27.58112505608774,27.05043456722429,0.6727269781083403
DEU,2016,,,107.72633665683,4.039999463004349,19.51907162143981,2.880476998251666,4.005415749254254,19.73486519550329,26.99791308809772,3.792350142282942,20.03820269014521,92.73695210740557,28.66374969917916,27.86753806275957,0.7024476629402617
DEU,2017,,,109.35246016194,1.662822258195988,19.45954951952952,1.68153798701853,6.476458483581382,20.51328235933368,27.59860827171724,2.642938778572756,20.14601739360153,92.91467408761645,28.60386072715705,27.89696280619142,0.5723617652974534
DEU,2018,,,111.246629356349,0.8036308384040893,19.50223395790891,1.834207227493323,4.27916454406521,21.47053594588372,27.45765972143288,3.610997820360254,20.83511845951625,94.01287622445084,29.93919400886733,28.80777398152128,1.076496664364218
DEU,2019,,,112.854877121191,2.644907837735545,19.90302358213009,0.7337510907371154,0.02931170998958521,21.30007242112887,26.93893427782556,2.029703239171781,21.16665912279908,94.36113814330331,29.20833115275788,28.16742384898271,0.8669318336124564
DEU,2020,,,113.018378926344,4.111842074999444,21.73132113102313,-4.706213952594524,-2.324673298235282,21.66673430696714,27.01184478290363,-2.959728542965507,21.34948197192734,94.65488952406352,27.98384148629733,27.29403341604297,-3.535490865660566
DEU,2021,,,116.484275880086,3.124450736650246,21.67421922175136,3.561826592930231,4.019999464825673,22.46138948880173,27.61993874542359,0.6400004888142945,21.19443703997867,94.84145074337815,29.37425853391222,28.41367049027598,-3.850443089276097
DEU,2022,7.00177428428283,1.23497612551348,124.489744387368,1.565957846698879,21.52132731388394,-0.4586174728071484,-0.6248798340167241,23.02105542698888,25.51796350392656,-0.1987292182855498,21.70676682221126,97.50309192306233,27.41704301807104,26.45812381658568,-2.933773410726254
DEU,2023,7.2943063747054,1.53513253215758,131.892448207044,-1.491537848463508,21.22872740738971,0.9147506015821705,-0.7545701860082801,21.6725400485002,25.67813071161496,-1.204699384219481,21.49968343467406,95.99440933688524,27.56776774547477,26.63446228272312,
DEU,2024,,,134.868598852104,,,0.7260664737128764,-2.544107345360302,21.04790419161677,24.90376887807008,-2.700795217461049,20.85704463841905,96.14413531354668,26.99387129213043,26.06319009533706,
DNK,2015,4.99308532173423,3.27824443112999,107.133291670387,1.682712630496951,25.54635582371456,1.243868306862922,4.129223917144472,20.54353117181219,27.04182063226823,4.009825760681878,19.80291260258692,93.50171053954396,28.49903011425022,27.64630194278642,-1.143677093463694
DNK,2016,5.1392650088198,2.65748344310486,107.401124899563,0.1528153357604083,24.94291548001283,1.484684342045426,7.664894490784178,21.680712423112,27.71583964580917,7.979260686891877,20.98488206101064,93.96487277730283,28.76650435050975,28.06187635834462,-0.0706631304869341
DNK,2017,4.8842860668024,1.74230597655898,108.633157753772,0.8795702056911381,24.44966225777678,2.20821892014564,4.670683184996435,21.9568242214893,28.43306270920315,4.420469241566295,21.23038287017228,93.52376151228616,29.27942763641682,28.64974035711068,1.457031151608266
DNK,2018,5.10154666878939,1.76025735351403,109.517007410053,0.02327306037155097,24.38110739008067,1.61062062351769,4.070850756169534,22.53231468048772,27.68506714351023,4.024579661267765,21.76294542832361,94.84724753697749,28.8372724830266,28.05217909880902,0.8015004059072265
DNK,2019,4.82945147545583,1.36888337331626,110.347290420498,0.8327461473494537,24.20477676148833,1.48194191940658,-1.38426874583044,21.88599987501935,27.89574776197836,-0.8090878816358611,21.35340899035909,93.990252113041,29.33080363639487,28.50214006228376,4.07933250116652
DNK,2020,4.64546707811849,1.40572759059854,110.811534684403,-1.727737586988596,24.67998752582465,-0.4967041305294231,4.292329534376165,22.76265325550548,28.40308026398957,4.300771061005378,22.18442448072876,94.35957299151592,29.98819131990681,29.04843129395458,0.08170748356916446
DNK,2021,4.79075411315281,1.24098689385217,112.864922774752,4.613469263384758,23.84555018879731,8.612687156270411,12.32075566124287,23.60200216913368,29.83880628093409,9.769205051457376,22.52476983963676,93.76319588819959,32.27773912384552,31.05180934599758,3.868869641458245
DNK,2022,4.8762542910537,1.06709343159149,121.55164717436,-2.796910582514641,21.68108441584441,1.669910400153697,4.992836854601165,24.69391801772461,34.24770656839237,2.786468131845908,22.8143333225406,90.44621144933224,36.35263466823594,35.23374251825711,3.323467812488476
DNK,2023,4.90000297427161,0.940793103686917,125.569145611999,0.04994802489815697,22.4815247693833,-5.358722219798068,-13.13044488695914,22.82651686194726,30.97723618422926,-6.631383382225323,22.57105278197085,91.849280677718,32.65970459903443,31.75623048037135,3.127381840964427
DNK,2024,,,127.292206053031,,,3.427723255748518,-1.771488570030286,21.6348074160539,32.44575109798279,2.674730283472357,22.20972832626956,89.1890563180711,34.66670325671559,33.51852632438667,
ESP,2015,6.00001242462912,5.09174595659944,106.511929320121,1.974382460272466,19.35559537563747,4.632072149742967,11.0145460143722,19.37344082302467,22.38876951040923,5.326295104320195,18.29894251926205,96.98467131261545,21.41575897416588,21.43251680526744,-3.668251293335002
ESP,2016,6.15140677490154,4.71813279786195,106.296138281102,1.020354819239898,18.95541008774078,3.156462278087673,1.036056186812189,19.06111221433934,23.02650033349154,2.033249725140053,18.1917189018021,96.03461188084779,22.20967457885757,22.17393459574293,-4.041792857670795
ESP,2017,6.05560632654632,4.46120203086986,108.375371885592,1.025103027793975,18.54329483839648,2.306746859692637,5.395473221875875,19.5656670290524,23.19901130233226,6.750661212152309,18.90619337722987,96.36665572672014,22.36425724216091,22.37370372329232,-3.044040122253902
ESP,2018,6.04633140039262,3.68642493378735,110.190639172868,2.253856935965317,18.5844642639135,1.81771361293481,8.340544945849885,20.70617582134761,23.44639339556339,6.488501251906257,19.67390264263253,97.25978242578422,22.58300724336216,22.57488809293064,-2.539768171604486
ESP,2019,6.09899130680541,3.15282728174409,110.961443623997,1.880837769772697,18.73862376466647,1.229370413267759,2.550252815088243,20.90882261448022,23.89372342886313,4.89125974558884,20.30501471632196,97.01509918561709,23.03593006937526,23.01381040729966,-2.766907817597371
ESP,2020,5.91090648276954,2.85122667258747,110.603312216661,3.562153294623016,21.81570543758756,-10.77695453491702,-11.93089653764278,20.62664827038985,22.14256996459484,-8.928096393083479,20.61593285240884,98.48407830579501,21.42229972935106,21.38330956946681,-9.707814462094873
ESP,2021,5.78324237360126,2.91575876060378,114.024422110457,3.361072504553661,21.00513649012444,6.804937790381473,10.5015048149786,21.87403377165363,22.86361347952284,2.635331918659105,20.19953475346304,99.0104202921308,22.64134199084488,22.49119124273518,-6.658416122071367
ESP,2022,5.52036620087101,3.06044108799909,123.591728295232,-0.1820694954252957,19.96412422859447,2.832024330924241,4.771174027407056,22.65502548359128,23.5377237958721,3.253213243880083,20.41177057269466,99.11730168771918,23.00545989741852,22.90539265848895,-3.171234736599184
ESP,2023,5.65749797516881,3.06094054703675,127.957434718697,3.762242033526746,19.46354727014985,2.749459883399027,-1.577547940176288,21.004602475833,24.93139000643386,2.136551198592656,19.70988918284697,96.07321246939914,23.65709533903214,23.77166011788588,-2.296699512255026
ESP,2024,,,131.50720206156,,,,1.851509956481607,20.47470921264844,24.75523473778718,2.977652722272268,19.53441352779263,95.71947447486126,23.49704811014828,23.6181929117824,
EST,2015,15.0486648783741,2.76894770314042,111.474566584111,3.0874068054394,19.22326451265618,2.63251997705602,-5.349836893031039,24.64096110182889,28.50371129060009,-3.162456696913381,24.05174270384137,96.1372498112288,26.4103747653442,26.98207923880777,0.1199378322236308
EST,2016,13.9638640124111,2.17676369026511,111.640312440465,2.543836584403294,19.33239409744279,3.933579110495415,5.623771381395713,24.70235309371656,28.23704798408975,5.110504767616121,23.94490431029234,96.46530510962683,26.0032532828681,26.5566228015509,-0.1816218597726915
EST,2017,13.0952765067024,2.37887496554021,115.455324823776,1.905366438074196,18.8749816531166,5.132870933681801,13.32828289090671,25.93819762109241,29.91370045524123,13.84149335995109,25.40394706902035,96.02449716585117,28.26979066155591,28.93925947357378,-0.2298886594526043
EST,2018,12.6974210538735,1.55123999961087,119.422747189941,1.121655067314478,18.76285059136549,4.498269565855594,13.64715029267178,27.85039922125605,30.16616467093862,10.52376862090894,26.57605174761991,97.68423455031743,28.39885197257398,28.98614252934207,-0.7602557364132088
EST,2019,12.1046503114663,1.97424852159292,122.14231282149,3.198328764035608,19.08193305135634,3.881598429486417,-0.543831218730574,26.35608807131398,30.0422487826049,6.161532068620687,26.61533869182574,96.31383928870908,28.36229802976932,28.92227788345492,0.196332805248429
EST,2020,10.5469283348323,1.64284699281484,121.599352257573,2.988977366923649,20.50868922031714,-5.03734155683793,-3.637894204532671,29.65772026701758,28.57033429675825,17.91857688008514,31.17536488458122,101.0873859702593,27.14787525505329,27.53881482047198,-5.358715364200429
EST,2021,9.26624193499658,1.08679556479312,127.257572871023,3.806458894935162,19.81568680808641,7.36205290611403,11.807482786541,30.47018334041195,29.85537686640235,0.3113214553204386,28.71356207862097,100.6148064740096,27.54068054624275,28.16167219370089,-2.149652978232618
EST,2022,9.521769492527,0.801295827497159,151.94333206325,0.0502676054483544,19.29130866847379,-1.273310419919014,-3.477251335920101,28.97365611675611,28.50738300742767,-8.142145208013432,25.78454100884935,100.4662731093284,25.82685059203389,26.45091419749952,-0.6923177291100397
EST,2023,9.33742638413219,1.08370113079837,165.860163840732,0.8581104673684763,20.64359755740691,-5.091432963594087,-3.393834953535944,27.69451597038498,25.85602455990041,7.461487749203172,27.92709824402714,101.8384914104846,23.25893965202061,24.01007757359672,-2.270359963608251
EST,2024,,,171.699371308821,,,,-2.668941214847877,26.1824788925335,25.65021206871534,-6.927150605275983,26.10611355266863,100.5322668238181,23.89221618083509,24.42350605976494,
FIN,2015,5.42519167579409,0.93246083066103,108.789529224042,1.271169790561515,24.52281723376722,1.097001208175683,0.3815209963797628,21.90568622973282,21.24248306310421,0.1713169620395831,21.41993986450483,100.6632031666286,20.73348009233334,20.55200543069367,-1.810725431985994
FIN,2016,6.56997239440927,1.04758761475179,109.177564613377,0.8555631002037103,23.86877251213395,1.75634294379104,9.232472594990696,23.58831246494249,22.23932281646787,9.195299327104806,23.05242516816013,101.3489896484746,21.32798306023801,21.23593837954582,-1.298460482947565
FIN,2017,5.48573151051527,0.72626236804278,110.000779878603,0.2096718347247304,22.94909793240946,2.473144160733256,5.262948790523339,24.30954224631296,24.56053687930006,4.991557769920647,23.6891760789654,99.7490053670129,23.51253807688478,23.5056340696549,-0.4436908671775565
FIN,2018,7.83653361719762,0.950566178824407,111.192991413593,1.906133026202127,23.05513033354175,1.706067614633298,6.446678182025664,25.72346434962592,24.82999504107285,4.393902667182672,24.59326017119079,100.8934693085531,24.06084779748613,23.96422826179359,-0.006899376900023717
FIN,2019,5.88198439540966,1.5073192904517,112.331712088838,2.032474382157929,23.31857553727601,0.9418103807421403,-4.721852973324104,24.56753787974073,25.17042738912786,-1.039250372619492,24.42079843030715,99.39711049061287,24.35755669286748,24.27106257841217,0.3161186996369247
FIN,2020,6.14251952164462,1.45017555342117,112.658096995756,1.153839053298128,24.42054766125041,-0.9720934920298987,-0.2346625743812041,24.98360738957726,25.3381108098161,-1.132677473620674,24.65617821623017,99.64549657976114,25.51730420312669,25.13462863943942,-5.502840680748095
FIN,2021,6.12052593287218,1.47082760274416,115.130462665656,3.889253905679666,24.79538840025084,2.720863758503981,1.941457550204873,24.78815262658584,24.84242092907334,1.817112758218386,24.42073611937419,99.9457316975125,25.11813730845929,24.71829481384229,-2.322281359039089
FIN,2022,5.73931420360189,1.35188387148659,123.331790076698,-1.029460850622783,24.14902211283747,-0.366877508009253,9.701875534863746,27.2854002667819,25.29242677588442,1.542503199109007,24.66417419730588,101.9929734908975,24.85730872434231,24.63799368855898,-0.03193867773874162
FIN,2023,5.7970380677865,1.28844729523889,131.040820253141,4.458881374585076,25.62595772448329,-3.07120163234697,-17.81791539052739,22.9883203437177,22.86844439882397,-7.378869902987063,23.36187871633759,100.1198759448937,22.20099537734356,22.09666114869388,-1.912882814848487
FIN,2024,,,133.092512043014,,,,-4.75300518898969,21.66055989747847,22.71357146724907,-7.09121444034804,21.460931718499,98.94698843022941,22.39379282233338,22.30623377922048,
