Country,Year,Adjustment.for.the.change.in.net.equity.of.households.in.pension.fund.reserves,Compensation.of.employees.received.by.households,"Compensation.of.employees,.total.economy",Consumer.price.index,Consumer.price.index.with.fixed.interest.rates,"Consumer.price.index,.harmonised",Core.inflation.index,"Core.inflation.index,.harmonised",Current.disbursements.of.households.and.non-profit.institutions.serving.households,Direct.taxes.on.households,Employees.and.self-employed.contributions.to.social.security,"Exports.of.goods.and.services,.deflator.(national.accounts.basis)","Final.domestic.expenditure,.deflator","General.government.fixed.capital.formation,.deflator,.based.on.appropriation.account","Government.final.consumption.expenditure,.deflator","Gross.capital.formation,.deflator",Gross.current.receipts.of.households.and.non-profit.institutions.serving.households,Gross.disposable.income.of.household.and.non-profit.institutions.serving.households,"Gross.domestic.product,.market.prices,.deflator","Gross.national.product,.market.prices,.deflator",Gross.saving.of.households.and.non-profit.institutions.serving.households,Gross.saving.ratio.of.households.and.non-profit.institutions.serving.households,Gross.self-employment.income.received.by.households,"Gross.total.fixed.capital.formation,.deflator","Imports.of.goods.and.services,.deflator.(national.accounts.basis)","Mainland.gross.domestic.product,.market.prices,.deflator",Net.current.receipts.of.households.and.non-profit.institutions.serving.households,Net.disposable.income.of.households.and.non-profit.institutions.serving.households,Net.saving.of.households.and.non-profit.institutions.serving.households,Net.saving.ratio.of.households.and.non-profit.institutions.serving.households,Net.self-employment.income.received.by.households,"Offshore.gross.domestic.product,.market.prices,.deflator",Other.current.income.payable.by.households.and.non-profit.institutions.serving.households,Other.current.income.received.by.households.and.non-profit.institutions.serving.households,"Private.final.consumption.expenditure,.deflator","Private.final.consumption.expenditure,.nominal.value,.appropriation.account","Purchasing.power.parity,.national.currency.per.USD",Real.gross.disposable.income.of.households.and.non-profit.institutions.serving.households,Real.net.disposable.income.of.households.and.non-profit.institutions.serving.households,"Total.domestic.expenditure,.deflator",Total.employers.social.contributions,"Wages,.total.economy"
NLD,2024,20252431604.0545,504936010236.593,521641697770.847,,,1.19922929476999,,1.15091212452109,408173971411.749,109752600412.184,116062114593.191,1.18761910628451,1.17863770122188,1.18549399242414,1.17920042775967,1.17638646822983,,,1.19747714971763,,,,,1.16379524976057,1.16572963552633,,935657060623.506,527483089211.757,70291300756.3428,12.8330732780757,114637671193.614,,182359256406.374,195811929099.695,1.18477968244576,477444220059.468,0.759238412180415,,445216184094.976,1.17937666390056,119611137823.901,402030559946.946
NOR,2015,81224000000.0,1453862000000.0,1485795000000.0,0.814442785394326,,,0.845583205680218,,952491000000.0,361502000000.0,175825000000.0,0.424421079419176,0.807691660677082,0.785096645557198,0.777841491635853,0.803175883190639,,,0.611183854442871,,,,,0.814133903956558,0.739510524516417,0.80913640444966,2372115000000.0,1419624000000.0,146580000000.0,9.76647868405061,124633000000.0,0.246316297486077,415164000000.0,332987000000.0,0.8213683326308,1354268000000.0,9.9325161481915,,1728364661263.5,0.80425883426194,297199000000.0,1188596000000.0
NOR,2016,75789000000.0,1484085000000.0,1510267000000.0,0.843423374507941,,,0.873177393837432,,950788000000.0,360603000000.0,176700000000.0,0.392099996358574,0.826448751783835,0.801460562389304,0.793410003900464,0.805391513000094,,,0.601416594240786,,,,,0.824767357113433,0.752180821574964,0.82561970570132,2391084000000.0,1440296000000.0,104666999999.999,6.90376858817279,124000000000.0,0.19698947255734,413485000000.0,304531000000.0,0.846520995420184,1411418000000.0,10.0419002349654,,1701429743375.81,0.820263774329714,299388000000.0,1210879000000.0
NOR,2017,77038000000.0,1531605000000.0,1559612000000.0,0.859237138591014,,,0.887992420361231,,974044000000.0,367590000000.0,183075000000.0,0.420683197362,0.842521077534757,0.822959666729787,0.816305872082764,0.822957347079098,,,0.625960055078257,,,,,0.83298102038338,0.768622158847364,0.839922265224737,2472172000000.0,1498128000000.0,103508999999.999,6.57130740506076,125059000000.0,0.233647328924802,423379000000.0,322134000000.0,0.863322114953101,1471657000000.0,9.74983016249283,,1735305946704.94,0.838836623642189,307719000000.0,1251893000000.0
NOR,2018,76934000000.0,1608122000000.0,1638650000000.0,0.882652368671101,,,0.903577984584413,,1016339000000.0,383095000000.0,187834000000.0,0.478478703415911,0.866537634098067,0.849663523886298,0.847955177935268,0.858085774312009,,,0.668168119359978,,,,,0.856047937709971,0.800929367374907,0.863797472383951,2563631000000.0,1547292000000.0,96263999999.9998,5.92676142359498,118173000000.0,0.300873369474596,445410000000.0,332077000000.0,0.883687520784233,1527962000000.0,9.58399899735624,,1750949248017.95,0.866455241599918,325757000000.0,1312893000000.0
NOR,2019,84029000000.0,1697973000000.0,1733329000000.0,0.901995384824216,,,0.92472911407183,,1081511000000.0,400086000000.0,194460000000.0,0.451750684677953,0.890953487214373,0.872627114155214,0.879482812314552,0.87987985259142,,,0.664503651231635,,,,,0.880461452330107,0.824177345753583,0.883362624588641,2696458000000.0,1614947000000.0,119956999999.997,7.06054705893415,113922000000.0,0.257095739537421,486965000000.0,360319000000.0,0.903972277753734,1579019000000.0,9.48115211909404,,1786500581647.21,0.890001982224867,350059000000.0,1383270000000.0
NOR,2020,68131000000.0,1706656000000.0,1737779000000.0,0.913736934980318,,,0.949373678983228,,1063798000000.0,415699000000.0,189559000000.0,0.391292690519114,0.917508335994911,0.895842261414208,0.922467458970006,0.926089668596026,,,0.647776359098548,,,,,0.91044492823228,0.851326603603898,0.908490978736789,2722034000000.0,1658236000000.0,222413000000.0,12.8832976997359,91085000000.0,0.182922538586965,458540000000.0,344964000000.0,0.918113828841011,1503954000000.0,9.58832372157413,,1806133344155.47,0.921513369120769,346268000000.0,1391511000000.0
NOR,2021,110736000000.0,1815469000000.0,1843827000000.0,0.945364463146464,,,0.965130931830517,,1196670000000.0,481001000000.0,234721000000.0,0.615554972628718,0.947639078091701,0.931880627298474,0.955265506799678,0.944007449081264,,,0.778714607233694,,,,,0.944566356718593,0.888164113028112,0.940072527485615,2972494000000.0,1775824000000.0,260212000000.0,13.7929352896277,94977000000.0,0.488569443904245,480948000000.0,467502000000.0,0.944676238809057,1626348000000.0,8.96204279986779,,1879822871631.41,0.947147701506912,371442000000.0,1472385000000.0
NOR,2022,106445000000.0,1958766000000.0,1995930000000.0,1.0,,,1.0,,1278830000000.0,490256000000.0,237771000000.0,0.999999685707848,0.999999999999998,0.99997500302047,1.00000193288632,1.00000082365538,,,0.999999825568394,,,,,1.00000284768583,1.0,0.999999728163067,3082398000000.0,1803568000000.0,93884000000.0025,4.9153592148327,86811000000.0,1.0,550803000000.0,423048000000.0,0.999999461352008,1816129000000.0,8.41837056095708,,1803568971488.81,1.0,403725000000.0,1592205000000.0
NOR,2023,127921000000.0,2113359000000.0,2154836000000.0,1.05511062847835,,,1.05827293702869,,1413644000000.0,524259000000.0,236863000000.0,0.764351383409992,1.06117767554618,1.00350438822123,1.04567386456615,1.05800371284156,,,0.888978306562973,,,,,1.06509441159641,1.0818824190765,1.04726249604306,3311745000000.0,1898101000000.0,103097000000.0,5.08864168306169,79558000000.0,0.596899279221211,652522000000.0,446516000000.0,1.0673192352861,1922925000000.0,8.89499614459252,,1778381703662.65,1.05897897803547,458231000000.0,1696605000000.0
NOR,2024,140012908581.948,2228985265353.92,2272731558270.12,1.08912074114293,,,1.09534550143301,,1484998741000.0,544740000000.0,249890465000.0,0.711485646010959,1.09646340306346,1.02989456418909,1.07803772089981,1.11230582862591,,,0.878308322391513,,,,,1.10455226707915,1.0905485577489,1.0784393397902,3488063578085.41,2003064837085.41,137654057703.492,6.4231947712483,82366397400.0,0.510419862231741,690368275999.999,451711915331.484,1.10213659257345,2005423687963.87,8.89166114384263,,1817437920655.85,1.09819161177892,478974212277.776,1793757345992.35
NZL,2015,3263000000.0,109707000000.0,109707000000.0,1.1042817678297,,,1.09864902016358,,,32843000000.0,10418000000.0,1.05208364317797,1.07506954701402,0.769824455205809,1.10489691937539,1.06936512030657,,,1.11816349006164,,,,,1.04140017755875,0.926842780893182,,193025000000.0,137876000000.0,-2495999999.99994,-1.76846938124823,,,11888000000.0,48733000000.0,1.07294585019493,143635000000.0,1.47801435947964,,128502291122.102,1.08110065228549,,
NZL,2016,3723000000.0,115443000000.0,115443000000.0,1.11141804768697,,,1.11344178906088,,,34957000000.0,10794000000.0,1.0364075913085,1.08987742286073,0.773052372529419,1.12912815272424,1.09418852004791,,,1.13880598926646,,,,,1.0678477528189,0.896050952095653,,205478000000.0,147875000000.0,-2723000000.00003,-1.79619783902164,,,11852000000.0,53577000000.0,1.07999102956739,154321000000.0,1.44100804286973,,136922433568.022,1.09543611785,,
NZL,2017,3806000000.0,122508000000.0,122508000000.0,1.13198802921521,,,1.12893302800653,,,37426000000.0,11231000000.0,1.10989383329568,1.10955382285416,0.85163693674332,1.15160545833427,1.12382315789474,,,1.17528679040914,,,,,1.09209352433215,0.91632424809745,,217385000000.0,156793000000.0,-3285999999.99977,-2.04608995074675,,,11935000000.0,56956000000.0,1.09694952193009,163885000000.0,1.43095921355752,,142935474117.462,1.11633983401874,,
NZL,2018,4550000000.0,130221000000.0,130221000000.0,1.15008057067947,,,1.1422427917275,,,39518000000.0,11758000000.0,1.14920795739263,1.13027574886851,0.877948071943451,1.18984786996246,1.14332349311966,,,1.19231633429386,,,,,1.11561022657201,0.96111332460584,,230588000000.0,167182000000.0,-2188999999.99977,-1.27466051755047,,,12130000000.0,59184000000.0,1.11127768919494,173921000000.0,1.47005957638965,,150441245806.99,1.13593015387185,,
NZL,2019,5438000000.0,139025000000.0,139025000000.0,1.16870764249906,,,1.1628045426317,,,42367000000.0,13451000000.0,1.17046424759872,1.15518938591958,0.92847827579106,1.23231446462893,1.17718320213189,,,1.22061523545601,,,,,1.1459202086524,0.974949409593275,,246232000000.0,178632000000.0,2584000000.00001,1.40381376650188,,,11782000000.0,62589000000.0,1.12874690453017,181486000000.0,1.43666142175529,,158256912407.086,1.16156561232816,,
NZL,2020,6504000000.0,144056000000.0,144056000000.0,1.18874585612317,,,1.18866145065477,,,45070000000.0,14767000000.0,1.19204666122902,1.17742660608003,0.934679334916865,1.26552599453563,1.19563434272419,,,1.24760849591958,,,,,1.16787566415322,0.978614910269587,,263155000000.0,192691000000.0,15099000000.0,7.58000953839202,,,10627000000.0,69103000000.0,1.14713154517856,184096000000.0,1.42294743900685,,167976376214.122,1.18338623545528,,
NZL,2021,6512000000.0,158198000000.0,158198000000.0,1.23559576403307,,,1.23278069009263,,,51994000000.0,15846000000.0,1.22861298635595,1.21894513904927,0.975606773858289,1.3194384526891,1.24499197024765,,,1.28545293532411,,,,,1.21802684849777,1.0254509569927,,280115000000.0,202236000000.0,5106000000.00033,2.44601145879258,,,10039000000.0,69986000000.0,1.18087078160518,203642000000.0,1.45575360062801,,171260059229.425,1.22511808950611,,
NZL,2022,4920000000.0,171386000000.0,171386000000.0,1.32421546935659,,,1.3066622838624,,,57417000000.0,15252000000.0,1.43561831598744,1.30372439067155,1.1628102923067,1.3924824127484,1.36752465985225,,,1.3583382653898,,,,,1.33443731361744,1.23572235196088,,298164000000.0,212587000000.0,-6474000000.0,-2.97645593015397,,,12908000000.0,70049000000.0,1.25588747442985,223981000000.0,1.45326997226342,,169272330784.659,1.31196105332296,,
NZL,2023,4429549573.96892,180457867529.29,182060493467.032,1.4001348984287,,,1.38045178155777,,,62647028405.7531,17742351617.3414,1.38621765067739,1.38096910457859,1.20475411793545,1.49533813699106,1.43732174786836,,,1.43044160359558,,,,,1.40872105153349,1.23089990513381,,313722073126.994,219172523406.58,-14769359538.4472,-6.60519794900649,,,14160169697.3202,70655782500.1684,1.32577620571557,238371432518.996,1.46044426354813,,165316380292.317,1.38852997317289,,
NZL,2024,4651027052.66737,187754555055.118,190078374955.194,1.44027422697119,,,1.42848140094498,,,65121231349.2294,18443487302.866,1.40621658246645,1.42403533087564,1.24340131529165,1.57000693210283,1.45008404450664,,,1.47720243933892,,,,,1.45418524094745,1.20911117436162,,326119625917.634,227975182004.411,-13298704364.5859,-5.71676958434329,,,14579725261.1277,72830489007.3675,1.35745726999906,245924913421.664,1.46494562477432,,167942805304.339,1.42449474326057,,
POL,2015,8369000000.0,681979000000.0,678346600000.0,0.916620033575825,,,0.933265720081134,,375219000000.0,85825000000.0,148585800000.0,0.911847012984602,0.916208748504764,,0.880495271303084,0.950122584403414,,,0.903042875027952,,,,,0.9298323525005,0.944828239141596,,1449943000000.0,1074724000000.0,23527000000.0007,2.1722049722416,405832000000.0,,140808200000.0,103531400000.0,0.921877312862528,1059566000000.0,1.76511636780207,,1165799380248.19,0.924885146331503,111368200000.0,566978400000.0
POL,2016,9596000000.0,721613000000.0,721715800000.0,0.910526643039235,,,0.931507775524001,,392889000000.0,91923000000.0,156120000000.0,0.912890199766768,0.919402325191114,,0.887419485611164,0.961793820169259,,,0.904309568248594,,,,,0.964084001230332,0.941642607488501,,1522482000000.0,1129593000000.0,48947999999.9978,4.29674092709794,416975000000.0,,144846000000.0,98478000000.0,0.915533080389551,1090241000000.0,1.73284333096447,,1233809049826.32,0.924986789893648,118839000000.0,602876800000.0
POL,2017,9060000000.0,767326000000.0,775387600000.0,0.92942858919356,,,0.938066260987152,,424213000000.0,101158000000.0,168434900000.0,0.927013273807824,0.932888438796461,,0.911509562699005,0.957025212061263,,,0.919210631869408,,,,,0.955114554231457,0.95518607963402,,1616691000000.0,1192478000000.0,22673999999.9998,1.88708139068425,444313000000.0,,154620100000.0,104024000000.0,0.932697596432732,1178864000000.0,1.74287941817211,,1278525863646.31,0.938853642116308,124878100000.0,650509500000.0
POL,2018,9329000000.0,829599000000.0,839886800000.0,0.946278679350871,,,0.945165652467882,,470526000000.0,114317000000.0,185491500000.0,0.943377775445035,0.947820920472706,,0.939592891095795,0.950695985993277,,,0.930697100863486,,,,,0.95948722158939,0.980850102245114,,1730400000000.0,1259874000000.0,17677000000.0002,1.39276380531721,475306000000.0,,170717500000.0,109311000000.0,0.946719209239945,1251526000000.0,1.7484255884735,,1330778955052.01,0.951666371892136,132198500000.0,707688300000.0
POL,2019,10723000000.0,900906000000.0,914968500000.0,0.967356836411116,,,0.962947937795803,,505398000000.0,118500000000.0,202151100000.0,0.972202929681745,0.971843067088854,,0.971544569294059,0.968450502691557,,,0.959201412918677,,,,,0.985050663503247,0.998616500667022,,1851182000000.0,1345784000000.0,34227000000.0,2.52317164599961,481320000000.0,,184746900000.0,115510000000.0,0.96791425261807,1322280000000.0,1.69855671033471,,1390395891330.09,0.973591450744667,143807900000.0,771160600000.0
POL,2020,9693999999.99998,943340000000.0,957677200000.0,0.999999999999998,,,1.0,,517682000000.0,121553000000.0,210079900000.0,1.00063001945843,0.999999999999998,,1.0010401614106,0.978440985455414,,,1.00005743925386,,,,,0.997953691517472,0.999670769636366,,1967574000000.0,1449892000000.0,138111000000.0,9.46234069112747,517894000000.0,,186049100000.0,115458000000.0,1.00077872309573,1321475000000.0,1.69818446467901,,1448763814157.66,1.0,150425100000.0,807252100000.0
POL,2021,16122000000.0,1014328000000.0,1031072700000.0,1.05055027047193,,,1.04056795131845,,568232000000.0,134972000000.0,239289500000.0,1.09169828398396,1.05020673857336,,1.05589489862118,1.09191271621548,,,1.05482482605985,,,,,1.02536227728137,1.11286372724789,,2060762000000.0,1492530000000.0,30182000000.0021,2.00059390767401,516621000000.0,,193970500000.0,108710000000.0,1.05666375529414,1478470000000.0,1.72278927020596,,1412492850750.35,1.06131199386711,156906500000.0,874166200000.0
POL,2022,17523000000.0,1147700000000.0,1172284100000.0,1.20213890443325,,,1.13380662609871,,668264000000.0,129658000000.0,274049600000.0,1.29364260113703,1.18728170483207,,1.19511583830738,1.17201016299114,,,1.16323282577042,,,,,1.12287750625876,1.36780976450965,,2379270000000.0,1711006000000.0,-50379000000.0025,-2.91455914248488,583978000000.0,,264556400000.0,187902000000.0,1.20517809638259,1778908000000.0,1.78732656676377,,1419712161327.59,1.19011996491757,178484400000.0,993799700000.0
POL,2023,29469000000.0,1302839000000.0,1325537000000.0,1.34073245046095,,,1.24645030427858,,780668000000.0,144261000000.0,330098300000.0,1.27673357902108,1.29260029656159,,1.31561599919547,1.23841018911117,,,1.27724339901721,,,,,1.19740283376789,1.31656437113418,,2720504000000.0,1939836000000.0,17767999999.9976,0.902247239508231,665471000000.0,,306308700000.0,219439000000.0,1.31644887652613,1951537000000.0,1.87924838988185,,1473536902639.83,1.29246110137426,201159700000.0,1124377300000.0
POL,2024,35680477095.45,1461483036463.93,1495368289670.08,1.39219196917487,,,1.30211638182067,,853628237280.1,158939573837.316,352815920093.191,1.21454999969389,1.35097206769496,,1.43921740996112,1.33419936317592,,,1.32221544671257,,,,,1.21525451317039,1.2554480748177,,3005776137264.49,2152147899984.39,85696185578.599,3.91695191800101,712582925264.986,,341872743349.593,233151284519.054,1.36678460716664,2102132191501.24,1.86759831219397,,1574606480567.42,1.36573093861293,228334705360.244,1267033584309.83
PRT,2015,19965000.0,,78646196000.0001,,,0.956442035627469,,0.966634982520018,45211513000.0,13414385000.0,7569060000.0,0.914043202956186,0.900917944682319,,0.862789734792656,0.850231652194599,171797618000.0,126586105000.0,0.895011752595586,,8795723000.00031,6.94731540122863,31764715000.0,0.854574376267341,0.928551362232321,,,,,,,,24228068000.0,29760939000.0,0.926509999264709,117810347000.0,0.584946633927503,136626809317.18,,0.899509904103822,17448973000.0,61197223000.0
PRT,2016,-122335000.0,,81294116000.0,,,0.962523412903998,,0.975117204491632,44871796067.4821,12781603000.0,7828377000.0,0.899504683602405,0.911888293644427,,0.874768433395455,0.863596765995281,176243374747.422,131371578679.94,0.911606052265112,,9224893679.94022,7.02853092428915,32761441000.0,0.868679996115306,0.898960626201702,,,,,,,,24261816067.4821,29905040747.4223,0.936428047647507,122024350000.0,0.571415947917573,140290093841.136,,0.910415369960035,17868491000.0,63425625000.0
PRT,2017,-65426000.0,,85900275000.0001,,,0.977499701111869,,0.987288749979862,46280485059.1713,12908149000.0,8260887109.46,0.926336532885068,0.928786170835267,,0.896407797632174,0.884840919048319,181778119236.865,135497634177.694,0.925573681160326,,8891177177.69396,6.56503892045258,33625574000.0,0.887433793859518,0.933033700579866,,,,,,,,25111448949.7113,29233809236.8653,0.951489187817414,126541031000.0,0.575688288802302,142405858009.282,,0.927721319474615,18851214000.0,67049061000.0001
PRT,2018,72966000.0,,91521847000.0,,,0.988913242737022,,0.995271543877176,49050722357.8518,13613586000.0,8146436357.8518,0.947215914156171,0.948237713449132,,0.921790905885378,0.911805129702399,190409615357.852,141358893000.0,0.942718752914271,,9560590000.00007,6.7598559953879,35092244000.0,0.914619693935749,0.959131782436292,,,,,,,,27290700000.0,29798447357.8518,0.967050973912552,131871269000.0,0.571226988012276,146175224278.077,,0.947122758037721,20474974000.0,71046873000.0
PRT,2019,62177999.9999997,,96957537000.0,,,0.991878213047465,,0.999613346006994,50898623000.0,13834896000.0,8825384000.0,0.952383724871732,0.962016669630599,,0.943917240083374,0.933930786219605,198823942000.0,147925319000.0,0.960011682706518,,10663331999.9997,7.20556277804989,36419012000.0,0.937606291778436,0.956508676573394,,,,,,,,28238343000.0,30100810000.0,0.97576674959678,137324165000.0,0.550687253128345,151599056906.917,,0.960733427615321,21685491000.0,75272046000.0
PRT,2020,-422541000.0,,96895015000.0,,,0.99067469015263,,0.997583412543702,50654213414.33,14365447000.0,8652668000.0,0.932857115633552,0.974409739663921,,0.981907750008084,0.951977066337747,196881805414.33,146227592000.0,0.980202104978492,,17359938000.0003,11.9062665394221,34737197000.0,0.951771153386539,0.923125479406467,,,,,,,,27636098414.33,28246686414.33,0.979982205626065,128445113000.0,0.542814661635498,149214537938.046,,0.973881176834191,21507300000.0,75387715000.0
PRT,2021,-322394000.0,,103756209000.0,,,1.0,,1.0,54902991790.0,15482873000.0,9456884999.99999,1.0,1.0,,0.999999975077474,1.0,208734896790.0,153831905000.0,0.999999995380932,,16313194999.9999,10.6268301512601,37392699000.0,1.00000002252878,0.999999999999998,,,,,,,,29963233790.0,28952944790.0,1.0,137196316000.0,0.537628947679693,153831905000.0,,1.0,23297340000.0,80458869000.0
PRT,2022,-54887000.0000001,,113604177000.0,,,1.08102658111824,,1.0495561534372,60249064000.0001,17442595000.0,10450049000.0,1.14552622510901,1.07132832768234,,1.04087533983616,1.09724621396665,226395239000.0,166146175000.0,1.0532749841261,,10526965999.9997,6.33806030813591,39867936000.0,1.09420840797942,1.18543570766886,,,,,,,,32356420000.0,32666366000.0,1.07266620804122,155564322000.0,0.523336941831772,154890844658.374,,1.07234342044759,24773069000.0,88831108000.0001
PRT,2023,96257000.0,,126231115000.0,,,1.1379348822148,,1.10610429990655,67640587000.0,19122743000.0,11629577000.0,1.16094714181552,1.11741344147077,,1.09315371745016,1.13165207978357,244895947000.0,177255360000.0,1.12597587802735,,11194796000.0,6.31220407762058,40088954000.0,1.13192343379258,1.14274409263085,,,,,,,,36888267000.0,36900771000.0,1.11973682269856,166156821000.0,0.517344172099695,158300911791.769,,1.11778876443345,27337149000.0,98893965999.9999
PRT,2024,120000000.0,,137077485474.73,,,1.16901037951725,,1.13647150607884,71124127977.4032,19458090900.2195,12460768274.9912,1.17085313255512,1.15110450008139,,1.1471960265148,1.14634059681385,264427007158.336,193302879180.932,1.1736028776534,,17853978535.7456,9.23054119106799,42652074998.0562,1.15343200551201,1.1202170169413,,,,,,,,39205268802.1926,38623994560.5963,1.15165233910178,175568900645.187,0.523066444521287,167848292942.032,,1.15010975511029,29914086865.7192,107163398609.011
SVK,2015,562503000.0,31874877000.0,30443041000.0,,,0.921935141862768,,0.917262887543571,18949997000.0,2740106000.0,4969540000.0,0.997763128371352,0.90683584640164,,0.816509924307569,0.941525423690363,,,0.926611648599252,,,,,0.933617287924798,0.977785697978426,,62941292000.0,43991295000.0,1437469000.00005,3.22636691938149,11091252000.0,,11240351000.0,9005463000.0,0.931978330984682,43116329000.0,0.491548381592962,,47202057749.0477,0.914309092596366,7290855000.0,23152186000.0
SVK,2016,802317000.0,33428103000.0,32004258000.0,,,0.917494487596131,,0.925304225524372,20289709000.0,2979842000.0,5585584000.0,0.983251259929725,0.907466132366618,,0.82694121565397,0.9244414771158,,,0.922989448405364,,,,,0.930147485523505,0.963103252823445,,65677944000.0001,45388235000.0001,1534140000.00006,3.32132856953096,11585136000.0,,11724283000.0,9380505000.0,0.929645091783472,44656412000.0,0.503194133136374,,48823185752.4523,0.910828861678907,7519157000.0,24485101000.0
SVK,2017,772472000.0,36143453000.0,34554086000.0,,,0.930255606518077,,0.937878370941112,21272444000.0,3143710000.0,5644051000.0,1.00557210954782,0.922813159900124,,0.853341741562685,0.955988460810827,,,0.933897996205042,,,,,0.950376326428538,0.994863868045432,,68897615000.0,47625171000.0,1021109000.0,2.10983208417815,11856417000.0,,12484683000.0,9425045000.0,0.938789848625091,47376534000.0,0.516433407864874,,50730385580.7023,0.92900920271222,8268798000.0,26285288000.0
SVK,2018,794473000.0,39117753000.0,37449042000.0,,,0.953818732185523,,0.956827493426286,22619652000.0,3532770000.0,5977054000.0,1.02287641053858,0.947194894760945,,0.889518653778754,0.984880118154272,,,0.953590621189004,,,,,0.979888427191781,1.01781589939177,,74749282000.0,52129630000.0,2476263999.99997,4.67889649447619,13086246000.0,,13109828000.0,10683983000.0,0.95674003504526,50447839000.0,0.526000831717735,,54486723760.3723,0.953243486619091,8962988000.0,28486054000.0
SVK,2019,826329000.0,41892223000.0,40295543000.0,,,0.980255222378438,,0.976128233351684,24724077000.0,3938731000.0,6173407000.0,1.02263095141582,0.972974216508117,,0.938896349736582,0.997706491465764,,,0.976488324240423,,,,,0.992751290875296,1.02012035839743,,79289416000.0,54565339000.0,2166643999.99995,3.91149802529858,13452496000.0,,14611939000.0,11340097000.0,0.978835758391497,53225024000.0,0.510066527116843,,55745142667.9244,0.978384743612692,9803405000.0,30492138000.0
SVK,2020,935595000.0,42637835000.0,41052697000.0,,,1.0,,1.0,25571320000.0,3508737000.0,6259165000.0,0.999750652890248,1.0,,1.0,0.987200994651181,,,0.999999999999997,,,,,1.0,0.995990706288962,,81524749000.0,55953429000.0,3122338999.99995,5.48847348831288,12518996000.0,,15803418000.0,12673618000.0,1.00054870615079,53766685000.0,0.489089639860341,,55922743846.4826,1.0,9991894000.0,31060803000.0001
SVK,2021,1103011000.0,44839345000.0,43457334000.0,,,1.0281958497553,,1.03345716382315,27829683000.0,4097146000.0,6838231000.0,1.05061714409323,1.0304862601798,,1.03885146713059,1.02307936249675,,,1.02243932130253,,,,,1.018750987176,1.06094429645618,,86179674000.0,58349991000.0,2521411999.99999,4.24101713148142,13707036000.0,,16894306000.0,12661493000.0,1.03201255841368,56931590000.0,0.486965223644217,,56540000917.9058,1.03309379686591,10680089000.0,32777245000.0
SVK,2022,1478733000.0,48072449000.0,46764977000.0,,,1.1528798948994,,1.11860209135939,30758188000.0,4490896000.0,7417644000.0,1.20460660190574,1.14821384038906,,1.15824750444311,1.15915186745238,,,1.09900924359766,,,,,1.12145170713278,1.26610988984287,,95931510000.0,65173322000.0,-1130391000.00003,-1.69595821164108,16828876000.0,,18849648000.0,15146285000.0,1.15384512706446,67782446000.0,0.492180129723701,,56483595996.8129,1.15787568224814,11354019000.0,35410958000.0
SVK,2023,1607485000.0,53018128000.0,51426528000.0,,,1.27950768669466,,1.22466825661431,34809493000.0,5059959000.0,8823157000.0,1.25865469109578,1.26348735262501,,1.27658015876293,1.26476234472223,,,1.21041021697892,,,,,1.2249654578247,1.31936204653895,,105513383000.0,70703890000.0,-65409000.0000267,-0.0904546483869608,17160536000.0,,20926377000.0,15204819000.0,1.27175300198052,72376784000.0,0.506852098198363,,55595614785.1757,1.26892394172233,12558306000.0,38868222000.0
SVK,2024,1737102698.79184,56706445607.8501,55098422131.5836,,,1.32036146784827,,1.27747769995602,38538350784.2711,5542351808.38556,9487486210.78853,1.2308616566227,1.29253794002554,,1.34140591260723,1.24679095532029,,,1.27061626839985,,,,,1.1930411923096,1.25761342836111,,114148177196.219,75609826411.9482,1317791676.74375,1.70374143084211,17764082643.5411,,23508512765.0971,15226769250.0,1.31204793924975,76029137433.9963,0.514305932517405,,57627335213.9733,1.30155579697942,13738498205.5253,41359923926.0583
SVN,2015,94100000.0000001,19111400000.0,18721990282.0,,,1.06541715868633,,1.02104215237479,9962300000.0,2275700000.0,3978399938.0,1.03738959412717,1.04063012007983,,1.01287907223824,1.05147899322825,,,1.04706823981556,,,,,1.05204300918994,1.02823200201322,,31637100000.0,21674800000.0,783900000.000028,3.60100877857874,3894800000.0,,3708200062.0,2049490000.0,1.0475866134003,20985000000.0,0.595297627583213,,20690222386.1443,1.04089618068818,2720200062.0,16001790220.0
SVN,2016,48000000.0,20188300000.0,19727993316.0,,,1.06378350542923,,1.02807038442558,10458500000.0,2426900000.0,4133929929.0,1.0232579074092,1.04574433404671,,1.04331573445025,1.05725901271877,,,1.05633985539532,,,,,1.05904888898242,1.00595521269975,,33113500000.0,22655000000.0,864100000.000051,3.80610492005484,4056100000.0,,3897670071.0,2272330000.0,1.04272301408454,21838900000.0,0.577105977054074,,21726767026.323,1.04564429110785,2793170071.0,16934823245.0
SVN,2017,111800000.0,21482200000.0,21001234049.0,,,1.08034200175795,,1.03560063305141,10963900000.0,2503200000.0,4359959435.0,1.04955046635412,1.06269407293907,,1.06688160849474,1.07167063905574,,,1.06994159709036,,,,,1.07193761481457,1.03791086351925,,34732700000.0,23768800000.0,1282199999.99998,5.36921182884843,4210400000.0,,4100740565.0,2231600000.0,1.05878625474258,22598400000.0,0.570149459419224,,22449101406.0046,1.06286605364394,2972340565.0,18028893484.0
