Country,Year,Compensation.rate.total.economy,Dependent.employment.total.economy,Employment.country.specific,General.government.employment,Hours.worked.per.worker.total.economy,Labour.force,Labour.force.participation.rate.as.a.percentage.of.population.aged.15-74,Labour.productivity.total.economy,Total.employment.(labour.force.survey.basis),Total.employment.(national.accounts.basis),Total.population,Total.self-employed,Unemployment.rate,Unemployment.level,Unit.labour.cost.in.total.economy,Wage.rate.total.economy,Working-age.population.age.15-74
TUR,2023,,20362738.131544,,,,34914583.3333333,54.9132257340856,1.00905285450338,31637666.6666667,,85326000.0,11274928.5351226,9.38552419595436,3276916.66666665,,,63581373.8249604
TUR,2024,,20561712.9684722,,,,35776590.0,55.8915095190595,1.01264304983694,32641783.5000001,,85617337.0825336,12080070.5315278,8.76217241497848,3134806.49999995,,,64010777.8584865
USA,2015,67732.8314167024,143350500.0,,22027000.0,1830.0,157138083.333333,65.2179719310982,0.902664712880753,148844666.666667,152957500.0,322113000.0,9606999.99999985,5.27778912071485,8293416.66666649,0.883302308066403,54827.0305998235,240942916.009942
USA,2016,68375.845951938,145915500.0,,22230416.6666667,1822.0,159187500.0,65.4729057331576,0.903439075759341,151436416.666667,155607000.0,324609000.0,9691500.00000033,4.86915325219207,7751083.33333325,0.891423961801912,55451.5353063931,243134924.618723
USA,2017,70387.5154932111,148250416.666667,,22346166.6666667,1820.0,160319333.333333,65.438955987358,0.912474182793488,153334583.333334,157852583.333334,326860000.0,9602166.66666672,4.35677335650914,6984749.99999974,0.90997077340561,57162.8056132501,244990664.8332
USA,2018,72861.08799814,150528750.0,,22453000.0,1826.0,162078250.0,65.7606228835365,0.925009532289979,155763000.0,160332666.666666,328794000.0,9803916.66666651,3.89642040187379,6315250.0,0.928870237730313,59123.7471247187,246467023.718805
USA,2019,75103.864934838,152568333.333333,,22611833.3333334,1817.0,163536500.0,65.9899070066551,0.938060559690371,157537083.333334,162187083.333334,330513000.0,9618750.00000036,3.66854901912814,5999416.66666649,0.945992542825652,61121.0943730132,247820473.490753
USA,2020,80724.2295458116,143749083.333334,,21983833.3333334,1789.0,160766583.333334,64.5785929504971,0.972328447810601,147814750.0,153086583.333333,331800000.0,9337499.99999967,8.05629693981813,12951833.3333335,0.979190146311942,65848.4859903455,248947175.818107
USA,2021,85033.6975201169,147802666.666667,,21971833.3333333,1813.0,161213250.0,64.5260370512982,1.0,152586500.0,157863416.666667,332367000.0,10060749.9999999,5.35114204322519,8626749.99999974,1.0,69793.0371125465,249842168.165133
USA,2022,87337.493853347,154047250.0,,22192166.6666667,1804.0,164292416.666667,65.5063396937468,0.986702827180472,158298250.0,164010416.666667,333568000.0,9963166.66666666,3.64847434122802,5994166.66666675,1.04425132621179,72205.8929971161,250803841.940737
USA,2023,90163.1393293397,157598416.666667,,22779500.0,1799.0,167123000.0,66.3471312775776,0.994557145728591,161044833.333334,167413666.666666,335208000.0,9815249.99999979,3.63694205265986,6078166.66666675,1.07193484531176,74399.5022158112,251891825.286018
USA,2024,94020.327496483,160162371.577235,,23326694.0874037,1801.078575009,168252000.0,66.054587673868,1.00656067324907,161486416.666667,169999437.63016,339017009.205441,9837066.05292502,4.02110128458117,6765583.33333351,1.10535803357927,77549.8285581503,254716600.201507
