Country,Year,Cyclically-adjusted.current.disbursements.of.general.government.as.a.percentage.of.potential.GDP,"Cyclically-adjusted.current.disbursements.of.general.government.excluding.gross.interest.payments,.as.a.percentage.of.potential.GDP",Cyclically-adjusted.current.receipts.of.general.government.as.a.percentage.of.potential.GDP,Cyclically-adjusted.direct.taxes.on.business,Cyclically-adjusted.direct.taxes.on.households,Cyclically-adjusted.general.government.net.lending,Cyclically-adjusted.general.government.net.lending.as.a.percentage.of.potential.GDP,Cyclically-adjusted.total.direct.taxes.received.by.general.government,"Employment.rate.gap,.percentage.points","Employment.rate,.supply.definition,.as.a.percentage.of.population.aged.15-74",Net.one-offs.of.general.government,Net.one-offs.of.general.government.as.a.percentage.of.potential.GDP,Output.gap.as.a.percentage.of.potential.GDP,Potential.employment.of.total.economy,Productive.capital.stock.scrapping.rate,"Productive.capital.stock,.volume","Productive.capital.stock,.volume,.annual.average",Ratio.of.potential.to.actual.real.GDP.of.the.total.economy,Trend.employment.coefficient,"Trend.employment.rate,.as.a.percentage.of.population.aged.15-74",Trend.labour.efficiency,"Trend.working-age.population,.age.15-74",Underlying.general.government.net.lending,Underlying.general.government.net.lending.as.a.percentage.of.potential.GDP,Underlying.general.government.primary.balance,Underlying.general.government.primary.balance.as.a.percentage.of.potential.GDP
NLD,2020,44.7062043034933,44.046872645143,44.0939494779058,26417626229.5562,85473110592.7934,-8723488343.04775,-1.02426115135691,,-0.446929501899888,71.8447389054201,0.0,0.0,-4.10796402121643,9589621.75051485,4.637100149,2995596411446.08,2979789925270.21,1.04283947023635,1.04667168342567,72.29166840732,49912.2556584792,13265182.505518,-8723488343.04775,-1.02426115135691,-4420488343.04775,-0.519027973874497
NLD,2021,44.8675575650983,44.3265868739071,43.3704506706482,35696905108.365,80595267445.2117,-17972190860.3897,-2.01000352722302,,-0.651276598846906,72.6383399168259,0.0,0.0,-0.315307254725716,9779884.43528313,4.658884058,3039829966675.13,3023634856125.53,1.00316304586032,1.04788338468298,73.2896165156728,50169.6801347383,13344161.0152125,-17972190860.3897,-2.01000352722302,-14303190860.3897,-1.59966385307484
NLD,2022,43.5505936422175,42.9685288090023,42.7986562422586,46608210122.165,79749222491.1812,-13094782045.4717,-1.34923957757961,,0.738343812572225,75.0496721160616,0.0,0.0,2.38595980220853,9978584.77621657,4.67490404,3087789502613.27,3069345988814.15,0.976696416121724,1.04903816426366,74.3113283034894,50447.1779950942,13428080.2187572,-13094782045.4717,-1.34923957757961,-8876782045.47169,-0.91463192099789
NLD,2023,42.4107127249003,41.7260402653038,42.5002561804943,54419733494.2537,101229907674.65,-4801736177.41713,-0.450571466717904,,0.340119263282915,75.6789724410207,800000000.0,0.0750680920516991,0.1801517101786,10185286.4468314,4.686777124,3135346239378.97,3118784591882.98,0.998201722525838,1.05009192830351,75.3388531777378,50720.9411096957,13519301.1536857,-5601736177.41713,-0.525639558769603,-740736177.41713,-0.069507064440466
NLD,2024,42.1236095721688,41.3440099881954,41.8105203963395,57807172234.3603,111463267841.488,-9275920914.92615,-0.813043484101651,,-0.25347308920631,75.8045281194498,2500000000.0,0.219127429922715,-0.794065284593137,10348112.6638669,4.696124433,3178296247697.02,3162055762232.79,1.00800421151084,1.0510539338376,76.0580012086561,50992.4810977055,13605554.313054,-11775920914.9262,-1.03217091402437,-5781107686.54394,-0.50671970778353
NOR,2015,47.0242824702247,46.3324150078645,48.9223424431292,72584420057.7471,364822970639.29,7978005630.46117,0.253447565965791,,-0.812270894150785,67.4877413293655,5.960464475e-08,1.893537411714e-18,-0.559450679199425,2657496.26656147,4.480313112,10794439755855.6,10715868424415.7,1.00562598138305,1.02070780387344,68.3000122235163,679236.662578218,3890916.23858667,7978005630.46117,0.253447565965791,-76236994369.5391,-2.42191865417253
NOR,2016,48.5851975343943,48.0326914873234,51.1612933303375,91266013654.2548,368442313682.387,21197189041.4126,0.671345037539452,,-1.11708089993437,67.1829191000656,1.11758709e-07,3.53955680361125e-18,-1.31075257373656,2684765.67832204,4.51037366,11049931871269.6,10950332559940.1,1.01328161484579,1.02211523651417,68.3,682064.029518934,3930842.86723578,21197189041.4126,0.671345037539452,-62804810958.5877,-1.98911742912123
NOR,2017,47.6205052000664,47.1903102160598,49.4677922016621,86727759376.5342,372497691351.145,-4621229336.16785,-0.137936766113284,,-0.838088288239917,67.4619117117601,6.98491925e-09,2.08489365668744e-19,-0.810358470228589,2707428.98900444,4.543884563,11339142560084.0,11232102057991.0,1.00816978928173,1.02351310581971,68.3,684307.913499835,3964024.87409142,-4621229336.16785,-0.137936766113284,-91423229336.1679,-2.72884630580171
NOR,2018,46.1653324681848,45.7111590699454,48.4378812500528,91638641432.52,385892787267.685,5945203794.52331,0.165485490687067,,-0.157249915561778,68.1427500844382,1.862645e-09,5.18469563793191e-20,-0.445420842886624,2726071.04382584,4.578092828,11624300675629.1,11515546551474.7,1.00447413716835,1.02484290251118,68.3,686261.922771206,3991319.24425452,5945203794.52331,0.165485490687067,-77743796205.4768,-2.16400828425601
NOR,2019,48.6702694999154,48.1544103224103,50.9467289140453,103933833177.284,397565337848.981,-12335070202.6717,-0.344264900266537,,0.370889684525082,68.6708896845251,1.862645e-09,5.198537864973611e-20,0.388496962247609,2742231.91831975,4.60970676,11943745633308.2,11824183718944.9,0.996130064957604,1.02610992730665,68.3,688403.198771183,4014980.84673462,-12335070202.6717,-0.344264900266537,-93518070202.6717,-2.61003695823868
NOR,2020,51.7129544002525,51.3320068785939,51.9626160435826,88506444092.1251,442572549332.111,-114490178651.559,-3.18276080085588,,-1.07506546918327,67.2249345308167,0.0,0.0,-3.77021549810767,2757131.25258345,4.637100149,12218390500500.2,12117919165196.7,1.0391792989834,1.02735084941407,68.3,691103.570897513,4036795.39177665,-114490178651.559,-3.18276080085588,-193417178651.559,-5.37688578771326
NOR,2021,44.6901647629888,44.4776941838436,45.7939026897326,131043349760.571,488721155696.215,-34194635021.5674,-0.783135097152025,,-0.580102566274078,67.7198974337259,0.0,0.0,-0.972099723744124,2774153.86104598,4.658884058,12490756707231.1,12390559783588.3,1.00981642265495,1.02866522857536,68.3,694663.543652414,4061718.68381549,-34194635021.5674,-0.783135097152025,-96019635021.5674,-2.19906854258538
NOR,2022,37.2659307395979,36.9066472546893,38.2623287662172,169138865119.01,477981418378.452,-31788155328.2892,-0.563178868024808,,1.59741543467463,69.8974154346746,0.0,0.0,1.56773537344901,2798200.35808348,4.67490404,12762612461484.1,12663928277265.7,0.984564631989828,1.03009869517831,68.3,698711.008658861,4096925.85370934,-31788155328.2892,-0.563178868024808,-113509155328.289,-2.01099928410594
NOR,2023,44.9689762631278,44.1089481582664,47.006771101905,147599450397.099,521749753308.833,7895326768.1566,0.155362264346245,,1.46382719530294,69.7638271953029,0.0,0.0,0.294774951437948,2830700.14880694,4.686777124,13008975888244.1,12922388604589.7,0.997060914174436,1.03159324211035,68.3,702653.064996043,4144509.73471002,7895326768.1566,0.155362264346245,-126602673231.843,-2.49125572166525
NOR,2024,46.763480008485,46.3394527256959,49.3874076654747,164816757388.366,549395356009.318,34018593980.6361,0.663801659793807,,1.08649734685615,69.3864973468562,0.0,0.0,-0.520707335488813,2864586.07383032,4.696124433,13200278910266.5,13127639773449.8,1.00523432888938,1.03309000694386,68.3,706526.558695619,4194123.09491995,34018593980.6361,0.663801659793807,-131140512888.908,-2.55893262876823
NZL,2015,32.7505277891332,31.0843937182137,34.625450290093,10690747364.7479,32735158557.367,143391802.564447,0.0570998609195688,,-0.176315898208088,68.7414251875806,181880468.160001,0.0724263817748888,0.267751871678534,2361006.28895811,4.480313112,747757181416.962,739291664476.468,0.997329631245535,0.991508434598688,68.9177410857887,52897.1571263273,3425832.37895034,-38488665.595554,-0.01532652085532,1459511334.40445,0.581190086982639
NZL,2016,32.7735969543404,31.1885983792207,35.7942935857482,13505795891.5028,34663427204.6942,2365049028.81609,0.892783286972176,,0.186245894891627,69.5869293764181,95926260.4580559,0.036211241743924,0.68801248204744,2434688.10498791,4.51037366,770319849930.074,761860307850.646,0.993166887844071,0.990641866688906,69.4006834815265,53263.6017729615,3508161.56678916,2269122768.35804,0.856572045228252,3642122768.35803,1.37486635459672
NZL,2017,31.9307632660843,30.438569523301,35.1045676145999,14070341453.0169,36897389026.1991,3190984118.66895,1.12691411692133,,1.43247851796927,71.4251925447636,5995391.27862849,0.002117306391099,1.16320588187471,2511083.99956073,4.543884563,794336074421.334,784870134652.194,0.988501690197195,0.989806451448898,69.9927140267943,53629.343468449,3587636.27682655,3184988727.39032,1.12479681053023,4578988727.39032,1.61709580687986
NZL,2018,32.5992316655399,31.164503545756,34.6212819905592,13904070680.0727,38682539172.9848,-29277290.3430817,-0.0098490909186013,,1.14579106701413,71.7285380164648,1598771.00763427,0.0005378380590447,1.75240936091152,2583672.94849803,4.578092828,820763874574.39,810854509671.717,0.982777711388673,0.989075295422653,70.5827469494507,53979.4230892541,3660487.95231557,-30876061.3507159,-0.0103869289776461,1698123938.64929,0.571261099193982
NZL,2019,34.4479842856835,33.2027086389811,35.4500837091384,17336155058.0295,41451111436.1537,-4244942177.03154,-1.35126301593509,,-0.0511455577917843,71.092742447731,0.0,0.0,1.79271393794609,2649918.84595056,4.60970676,848399304667.974,838015300971.343,0.982388582948688,0.988535483941428,71.1438880055228,54299.6732213521,3724731.55493674,-4244942177.03154,-1.35126301593509,-2615942177.03154,-0.83271473867739
NZL,2020,39.0634218913594,37.8808273613281,34.9629405586996,15782642824.7073,46240115333.3994,-21759103801.7524,-6.59390396095675,,-0.606143012546966,71.1215875323963,0.0,0.0,-2.06225020893257,2707783.22733229,4.637100149,871548469568.644,862202590081.589,1.02105674485407,0.988241485421341,71.7277305449433,54580.9775634386,3775085.60045077,-21759103801.7524,-6.59390396095675,-19691103801.7524,-5.96721485117088
NZL,2021,39.1016194041688,37.8113156067625,36.8524112068809,19953081336.9051,51268553706.8197,-16800452188.3569,-4.81774018286109,,-0.504033280584892,71.8436104566288,0.0,0.0,1.14888709113032,2756021.31086006,4.658884058,900830435427.13,889785769193.876,0.988641624004274,0.988195453045807,72.3476437372137,54834.836872698,3809414.05758933,-16800452188.3569,-4.81774018286109,-14317452188.3569,-4.10570881966158
NZL,2022,37.0787080494769,35.3515911432997,36.9165973220838,20033286533.8448,56892778936.3741,-11779027554.8854,-3.11487911055258,,0.488129977017607,73.4839345608585,0.0,0.0,0.748478388826834,2806214.52642361,4.67490404,930949672978.966,919800138003.385,0.992570821904246,0.988402635310727,72.9958045838409,55067.6112160914,3844350.42866124,-11779027554.8854,-3.11487911055258,-9138027554.88536,-2.41648565721887
NZL,2023,37.0300869028226,34.717068522622,37.5724035838903,22308335596.7922,63462384132.6844,-9971741685.73626,-2.43740214243033,,0.799816569700482,74.4561668632681,0.0,0.0,-1.04580248581447,2865610.85963934,4.686777124,958705499413.2,948719894723.561,1.01056855102751,0.988781110660443,73.6563502935676,55291.7874804536,3890514.32526599,-9971741685.73626,-2.43740214243033,-5961739326.55976,-1.45723351698465
NZL,2024,36.1426124399677,33.607306585641,37.652783373427,24050307782.3929,67361907630.1684,-6037934301.58362,-1.39691520444443,,-0.107315687444824,74.0112464137741,0.0,0.0,-2.71285279414206,2914858.20710261,4.696124433,983315644843.224,974208916091.673,1.02788500713667,0.989258276272125,74.1185621012189,55510.1386871971,3932696.64773311,-6037934301.58362,-1.39691520444443,-1624454365.51585,-0.37582803799638
POL,2015,38.221271126356,36.5027586324244,37.8661223118918,40440558305.1632,89160714325.3817,-31705036211.7354,-1.71975803337512,,-0.204443212170908,53.2585237735692,5435568460.07187,0.294838411876943,-2.018399118548,16033371.8961727,4.480313112,4519395358149.56,4447054406521.01,1.02059977690087,0.997097362337019,53.4629669857401,86774.2761924111,29989678.463691,-37140604671.8073,-2.01459644525207,-8949304671.80731,-0.485431983098174
POL,2016,38.5500575734563,36.8910121138916,38.1208196275868,42799051941.9001,96635468482.1662,-23178613991.0444,-1.20907600731364,,-0.315627980457158,53.7884616310982,10400000000.0,0.542499671504096,-2.63808472408751,16201043.8986883,4.51037366,4670989676305.72,4613075657968.51,1.02709565353775,0.99890712799055,54.1040896115553,89218.8800185684,29944213.1177236,-33578613991.0444,-1.75157567881773,-4841513991.04434,-0.252549975935004
POL,2017,38.3149161272191,36.7737497481882,38.9138958291492,45939096540.4595,103648224058.781,-18507033587.1372,-0.915087353211045,,-0.243473070063573,54.5642568636795,0.0,0.0,-1.29206440223243,16392294.7795833,4.543884563,4823873953677.36,4764437584107.73,1.01308977231068,1.00103092541559,54.8077299337431,91737.6007559153,29908727.8371134,-18507033587.1372,-0.915087353211045,9623966412.86282,0.475860699699575
POL,2018,38.6596603942428,37.2220432179714,39.6362257119838,50524328073.0812,112527107285.769,-13167265792.5355,-0.61889876311015,,-0.645203139602543,54.9166525784411,0.0,0.0,0.847482462079152,16597482.5868601,4.578092828,5017594234267.96,4942748028031.63,0.991596394462323,1.00336244725523,55.5618557180436,94205.0625474746,29872081.0749848,-13167265792.5355,-0.61889876311015,13796734207.4644,0.648485560365906
POL,2019,39.736191471806,38.3569036285595,39.5987537249084,61271887693.422,115367423913.514,-31433246404.2555,-1.37967889004382,,-0.0425850307517948,56.3320094752838,3800000000.0,0.166790910322795,1.44298221742045,16808045.7742688,4.60970676,5232991457472.67,5149988583764.45,0.985775435758309,1.00571946669306,56.3745945060356,96525.0425196622,29814929.795139,-35233246404.2555,-1.54646980036661,-7746246404.25552,-0.34000091825012
POL,2020,42.5020890581289,41.2665206794417,39.9332057963372,69092298463.1585,131573498057.73,-113942850511.689,-4.6260896911266,,-0.658068619819488,56.5636392012408,0.0,0.0,-4.1476393219745,17004016.6975766,4.637100149,5429602005456.97,5360328675943.79,1.04327112334673,1.00783756946143,57.2217078210603,98751.8794094397,29716024.468809,-113942850511.689,-4.6260896911266,-86539850511.6886,-3.51352549568427
POL,2021,40.6068125066669,39.5221287114101,40.9323377384446,85963075564.0525,137414088937.518,-34620661160.4089,-1.28882228322561,,0.442658924550422,58.5283724060498,0.0,0.0,-0.954324342223634,17170380.3589318,4.658884058,5618028583994.17,5546241593546.97,1.00963519442808,1.00960057468947,58.0857134814993,101084.908663024,29560419.128536,-34620661160.4089,-1.28882228322561,-8405661160.40894,-0.312917288280093
POL,2022,40.8826032609244,39.337606311,39.172866440368,102947707705.757,126990044548.766,-120424992547.311,-3.9330481983792,,0.77231555324444,59.7284659965202,0.0,0.0,1.1180500043136,17318132.9285426,4.67490404,5805986643761.43,5736208757883.51,0.988943121388655,1.01105121807074,58.9561504432758,103560.033194925,29374599.2544156,-120424992547.311,-3.9330481983792,-89883992547.3115,-2.93558726866805
POL,2023,41.7208132487779,39.6871708051734,40.9002090218988,113679316745.848,150469577275.381,-145308357532.39,-4.177380845116,,0.0880059916598128,59.9160979978043,5775000000.0,0.166021932875866,-2.22810544297549,17477487.8227202,4.686777124,6029007154240.59,5942040782385.32,1.02278881321744,1.01222742470371,59.8280920061445,106108.699027161,29212845.0643642,-151083357532.39,-4.34340277799187,-103735357532.39,-2.98222416711628
POL,2024,43.7601903757298,41.3264763166349,42.6461850315323,124927149733.662,167233879776.893,-164892527004.238,-4.43228984043614,,-0.537335581747115,59.9011502735783,29400000000.0,0.790268204850019,-2.68361273467214,17572000.7416459,4.696124433,6261863838165.72,6174043052291.31,1.0275761648175,1.01320805019702,60.4384858553254,108729.367175647,29074190.878489,-194292527004.238,-5.22255804528616,-130660885034.182,-3.51214772313189
PRT,2015,44.2042933557062,39.9020967518751,43.3325575596829,6316026697.57004,15124352241.5339,-2790547557.3565,-1.47615146209833,,-2.7830294127469,58.5409549579125,-1400000000.0,-0.740575820501468,-5.10435524310282,4812183.27518146,4.480313112,801259871814.164,802412865999.563,1.0537891412844,1.05884893215336,61.3239843706594,22744.6592034192,7847147.12288633,-1390547557.3565,-0.735575641596857,6323952442.6435,3.3452616207307
PRT,2016,43.7504766012179,39.8049539714593,42.5369943657381,6362254236.36468,13919478269.2424,114386412.888709,0.0591288931330564,,-1.89966738017916,59.6490644365109,0.0,0.0,-3.65562559949974,4818409.59498501,4.51037366,798917984294.022,799449541630.161,1.03794332177926,1.05536845788862,61.54873181669,22916.6259995768,7828609.05946142,114386412.888709,0.0591288931330564,7384186412.88871,3.81705097883493
PRT,2017,43.2013429084582,39.5153307530106,42.1837225379242,6657842807.07097,13293529719.109,-4558964416.73055,-2.30207759363462,,-0.12636041311854,61.7094587291019,-3940000000.0,-1.98952764045152,-1.27643907797054,4835574.2578327,4.543884563,800244552103.928,799528401610.438,1.01292942703899,1.05184620977966,61.8358191422205,23115.870074334,7820021.34832407,-618964416.73055,-0.312549953183092,6477635583.26945,3.27092259839769
PRT,2018,43.1793082657596,39.8430821024285,42.3783435212191,7015894869.2157,13462334425.9022,-1394767543.0599,-0.683709804130074,,1.03047527276555,63.2029153282006,0.0,0.0,0.489075108745407,4862231.90117923,4.578092828,803523867492.259,802051236548.639,0.995133051944043,1.04839579147953,62.172440055435,23344.3088501175,7820558.26801056,-1394767543.0599,-0.683709804130074,5239932456.9401,2.56859518391839
PRT,2019,43.1318280993879,40.1749694973467,42.1568321899324,6848470030.71242,13267246182.519,-1754055599.9068,-0.832879134497826,,1.06882111221146,63.6145582860923,0.0,0.0,1.84634860811821,4897452.09085225,4.60970676,808562155062.594,806717518845.921,0.981871234135035,1.04510125999534,62.5457371738808,23586.6772849429,7830193.25079988,-1754055599.9068,-0.832879134497826,4302844400.0932,2.04312184859982
PRT,2020,43.2372284009754,40.6364328342892,43.4970711047733,6439442446.13548,17331873683.1928,-1642106241.25805,-0.752546776879043,,-0.746391014953886,62.1982253095027,-1400000000.0,-0.641593985309684,-7.8704468724743,4939964.03427137,4.637100149,812192003952.392,810684087777.973,1.08542803699026,1.04200828770482,62.9446163244566,23843.3554086946,7848112.0749194,-242106241.258054,-0.110952791569359,5285593758.74195,2.42228940314231
PRT,2021,43.9818585598157,41.7214588163998,43.4796861863238,5649632240.87375,17142766173.2551,-785612156.005851,-0.347095285705771,,-0.399997181144663,62.9595210056939,600000000.0,0.265089038950552,-4.34980199857321,4990732.60750023,4.658884058,818637660739.997,816012604268.222,1.04547614212475,1.03911524218761,63.3595181868386,24114.7484674804,7876847.47346601,-1385612156.00585,-0.612184324656323,3556187843.99415,1.57117736315341
PRT,2022,43.0663006621609,41.1703293619769,42.9003177442023,8206438346.34204,17293644652.2256,-1252413456.49902,-0.515300708618738,,1.147879609691,64.9306311559545,240000000.0,0.0987470786318508,0.375205652270938,5053972.41398171,4.67490404,826102269643.56,823360171522.097,0.996261968781705,1.03643676168194,63.7827515462636,24401.2879872117,7923729.05128734,-1492413456.49902,-0.614047787250589,2916386543.50098,1.19993604721651
PRT,2023,41.4069876989107,39.3247956544645,42.4167400133031,9231467450.40073,18795987674.1118,2185775696.56627,0.823641484370196,,0.82769246311382,65.0364981755286,270000000.0,0.101741089503971,0.755456496190554,5127769.19203754,4.686777124,834750926361.779,831408792587.847,0.992502078572597,1.03395187757042,64.2088057124148,24703.4329095008,7986084.05053403,1915775696.56627,0.721900394866226,6796675696.56627,2.56111551990301
PRT,2024,42.217764606551,40.0756742941789,42.5704453901596,9319305298.65175,19315295341.9351,567153564.326837,0.200782082639847,,0.693511747996737,65.2522705543204,3400000000.0,1.20365827513707,0.322163307714352,5197253.24318682,4.696124433,843414311106.916,840011470354.038,0.996788712512845,1.03167602690988,64.5587588063237,25021.6708078911,8050423.11730091,-2832846435.67316,-1.00287619249722,2423459206.05975,0.857946096420858
SVK,2015,,,,,,,-3.40634347663631,,-0.48068528579141,52.8596841071864,440000000.0,0.556090818397439,1.58301440771311,2288109.94665603,4.480313112,287250219717.958,283810619853.442,0.984416544272259,0.939069599940638,53.3403693929778,20654.5276263482,4289640.23439488,,-3.96243429503375,-1949327254.49638,-2.46364315517574
SVK,2016,,,,,,,-2.8770402383407,,-0.09625240473855,54.1271345128881,430000000.0,0.53061133443218,0.719377438592939,2324154.30680609,4.51037366,293192183337.972,291152276072.991,0.992857606382332,0.93910594478487,54.2233869176266,20931.6277528995,4286258.08700741,,-3.40765157277287,-1610913147.58547,-1.98783436022016
SVK,2017,,,,,,,-1.23965139357926,,0.269831545018036,55.4280377974506,200000000.0,0.236947589581388,0.655774407214183,2360475.54274911,4.543884563,298795102960.48,296630025269.488,0.993484979763196,0.939028723734196,55.1582062524325,21323.6769151853,4279463.93315685,,-1.47659898316065,-218850710.525769,-0.259280741686276
SVK,2018,,,,,,,-1.56963602466732,,0.657131760191277,56.6565075411541,0.0,0.0,1.44879595806109,2391406.44631884,4.578092828,304677798273.495,302512028924.716,0.985718943784606,0.938756520617629,55.9993757809628,21864.0773581335,4270416.25548227,,-1.56963602466731,-359165989.669091,-0.403617986398319
SVK,2019,,,,,,,-1.55849242330512,,0.728468331237984,57.3572512187239,0.0,0.0,0.88801424439473,2412778.44879284,4.60970676,311170174293.025,308722975136.357,0.991198020388789,0.938191635010229,56.6287828874859,22371.7452784812,4260692.75334193,,-1.55849242330511,-458045537.729628,-0.48876291881321
SVK,2020,,,,,,,-3.55785019237748,,-0.616818360940009,56.3898825734736,0.0,0.0,-3.85153919184624,2424286.67268268,4.637100149,315321515805.976,313866543427.101,1.04005825116152,0.937276777593109,57.0067009344136,22819.6502815645,4252634.57268265,,-3.55785019237748,-2547911923.84234,-2.59728896875227
SVK,2021,,,,,,,-5.01095619519751,,-0.839294457932191,56.3422118232149,0.0,0.0,-0.175871470140687,2430773.46844132,4.658884058,320151249753.771,318271216751.525,1.00176181322823,0.936036834195742,57.1815062811471,23224.5642255542,4250978.37837608,,-5.01095619519751,-4221272994.13681,-4.13284468614512
SVK,2022,,,,,,,-1.06627160743845,,-0.30921122725654,56.9240603371057,49000000.0,0.0438713514869547,-1.43399556016001,2439430.90281654,4.67490404,324340960565.016,322712387241.86,1.01454858161604,0.934601636672026,57.2332715643623,23581.3700452025,4262260.10874331,,-1.11014295892541,-386620885.581107,-0.346154709459723
SVK,2023,,,,,,,-4.32573821902313,,-0.400533838337907,56.8371371850807,360000000.0,0.287185016751345,-1.94316018064844,2447086.89948185,4.686777124,331449526899.063,328526680995.859,1.01981667147573,0.933055518386081,57.2376710234186,23967.2943296411,4275308.29911063,,-4.61292323577448,-5035817429.57978,-4.01725364686273
SVK,2024,,,,,,,-4.98757784623667,,-0.535732474788077,56.7050214912104,630000000.0,0.469561544473371,-1.59684094911844,2450355.39220387,4.696124433,338384433482.882,335740209142.261,1.01622753745429,0.931458480907639,57.2407539659985,24376.3510209429,4280788.1141108,,-5.45713939071004,-6435089973.22411,-4.7963028359559
SVN,2015,45.1025661206829,41.9090231587649,44.6306132473879,557903696.85893,2374923975.63377,-667422666.828664,-1.68876014195827,,-1.67350823644127,59.4561608385411,-3418063.2051702,-0.0086486258116064,-2.60002941729731,970381.852806763,4.480313112,149349974878.911,149247232433.087,1.02669435526256,1.03099796238094,61.1296690749824,19762.7222774213,1587415.51768664,-664004603.623493,-1.68011151614667,446265396.376507,1.12917233949641
SVN,2016,45.3811906290757,42.3562094913681,44.6675089434597,606292458.109915,2489985779.3994,-534516215.355764,-1.31485682221588,,-1.25609697428478,60.7475408176559,-505649.234372189,-0.0012438469149527,-1.57161041399908,981162.420024189,4.51037366,149334348345.397,149280581195.802,1.01596704386417,1.03774056966878,62.0036377919407,20117.269531747,1582427.18486386,-534010566.121392,-1.31361297530093,536239433.87861,1.3190957686984
SVN,2017,44.3203146610595,41.7513013588614,44.4641891592511,693451352.928934,2454029793.91406,-191959237.121105,-0.455887935403715,,-0.227440334648513,62.6977149951667,-31603.0771482618,-7.50547970996357e-05,1.23212306591847,993912.850416705,4.543884563,149895832444.716,149627554259.892,0.987828734312762,1.04483609683824,62.9251553298152,20509.7650026006,1579515.92682961,-191927634.043957,-0.455812880606616,743342365.956046,1.7653790544084
SVN,2018,43.8683529018484,41.7790265709424,44.6599207716168,755839817.220851,2659409699.48446,-138513016.295366,-0.313715020032287,,0.889978533593016,64.7380177450161,-8427.48723953648,-1.90872265934583e-05,2.96684914767103,1009190.36138458,4.578092828,151147345630.763,150603584611.42,0.97118636559019,1.05229340830516,63.848039211423,20927.2837858252,1580612.92695739,-138504588.808127,-0.313695932805694,684065411.191874,1.54932438780941
SVN,2019,43.6703523355953,41.9819673501358,44.0573361834386,811638299.361021,2727937867.56042,-359064268.743413,-0.772231681673167,,1.21294723832861,65.9236695308485,0.0,0.0,3.56903374756106,1026625.52936554,4.60970676,152684809850.977,152137536983.123,0.965539567007449,1.05998813525423,64.7107222925199,21362.8049088983,1586484.42328423,-359064268.743413,-0.772231681673167,324615731.256587,0.698143964374729
SVN,2020,48.2036821202796,46.6784966532351,43.4671141781003,930699237.709855,2968759992.67001,-2882395755.75374,-5.96067542412935,,-0.406653833223814,65.062716400394,0.0,0.0,-3.34629948919925,1043777.33558962,4.637100149,153512722473.281,153145864955.88,1.03462153514573,1.06768474174273,65.4693702336178,21817.6313412157,1594298.7260532,-2882395755.75374,-5.96067542412935,-2234505755.75374,-4.62086565205685
SVN,2021,48.5005409081167,47.2420772021013,44.580571401825,1163689138.89746,3077619096.44929,-2821857342.66722,-5.52906305859718,,-0.555094303658294,65.578900709371,231000547.0,0.452615577556524,1.93162034496954,1058782.20341067,4.658884058,155225629252.815,154520649431.579,0.981049841664124,1.07518901627542,66.1339950130293,22307.6818340396,1600965.13631466,-3052857889.66722,-5.98167863615371,-2474847889.66722,-4.84914309292208
SVN,2022,45.3873610786329,44.240323104253,43.8386548674988,1194570463.65415,3228593252.09673,-2137162751.19963,-3.82417874743871,,0.803958825054622,67.542116691699,0.0,0.0,1.83094778096486,1071315.76387633,4.67490404,157198558915.97,156447033616.055,0.98201973151715,1.08224667990389,66.7381578666444,22834.8602847672,1605252.22469733,-2137162751.19963,-3.82417874743871,-1615262751.19963,-2.89030560784372
SVN,2023,43.9375010838284,42.6823147802404,42.9738870362485,1371957604.33891,3557395735.90996,-1945756035.31111,-3.07917305516703,,1.04371631236674,68.3617865898594,299957206.0,0.474684456661961,1.20330049779169,1083201.33253226,4.686777124,159414909968.96,158576170125.252,0.988110066649279,1.08868058822103,67.3180702774927,23360.0620713168,1609079.59492479,-2245713241.31111,-3.55385751182899,-1835163241.31111,-2.90415915558224
SVN,2024,43.4305108327272,42.1196946671451,42.8022905291562,1488208673.4268,3772538947.44321,-1703465764.40118,-2.57083986666608,,0.566253430030258,68.2902419803255,417801123.666666,0.630537934783638,-0.272026278874971,1091508.44255783,4.696124433,161143062065.959,160560167511.433,1.00272768280278,1.09446791754603,67.7239885502953,23930.047585857,1611701.35711546,-2121266888.06784,-3.20137780144972,-1649669126.71239,-2.48965094948726
SWE,2015,49.1436266515092,48.5910565584734,49.6739323687484,120025255878.618,651179557552.074,-29429299513.0721,-0.700356109851709,,0.358401614130344,67.1181791179444,4230133101.43369,0.100668368329973,0.664486855133428,4858271.38455953,4.480313112,21208615901415.7,21070509440895.2,0.993398994264088,1.01817911561817,66.7597775038141,566920.56717112,7277243.22370901,-33659432614.5058,-0.801024478181682,-31815432614.5058,-0.757141114053598
SWE,2016,49.229485182963,48.7610728335468,51.0513951017991,123589176801.795,701866300057.947,21523186266.8108,0.492684031784725,,0.54854899725207,67.7688832515602,991869869.016163,0.0227047445491944,0.571270646879385,4936277.13949606,4.51037366,21605254460191.2,21451724057261.3,0.994319743171137,1.01996233549262,67.2203342543082,571425.788111057,7343428.43464765,20531316397.7947,0.46997928723553,19523316397.7947,0.446905310274934
