Country,QGov.Cons,QGross.Cap.form,QM,QPrivate.Consumption,QReal.GDP.Growth,QX,Quarter
ISL,0.859241999,-4.062823768,0.338065846,0.965534848,-1.457333865,-2.308788919,2019-Q3
ISL,1.223859789,1.78307591,-4.409705449,-1.130013503,3.533511216,5.33402412,2019-Q4
ISL,2.494859763,-7.840428137,-3.364454296,0.585146785,-5.974449947,-16.221902821,2020-Q1
ISL,0.062868935,-1.719960781,-25.603709637,-8.4576444,-6.882997944,-31.913658365,2020-Q2
ISL,0.389926187,-3.114581054,9.570904238,8.492460497,4.109698906,12.325748503,2020-Q3
ISL,1.291839055,8.183913849,4.252744754,-1.419819617,4.079646771,14.663937223,2020-Q4
ISL,0.055655652,-0.800756543,5.72008319,2.037567488,-2.983626865,-7.147851702,2021-Q1
ISL,0.88198137,9.503410878,6.88232412,1.76960294,3.468223566,8.294945643,2021-Q2
ISL,1.14108417,5.532691895,11.73952456,3.601456488,3.267885925,12.250604763,2021-Q3
ISL,-0.132594745,-0.059995393,8.848179006,7.780489395,2.736815733,5.946802691,2021-Q4
ISL,0.553751353,5.061398196,2.001552953,-3.596200663,-0.130708116,3.077870497,2022-Q1
ISL,0.246136576,2.650858111,3.337232142,2.973222873,2.919997656,5.127679027,2022-Q2
ISL,1.018844025,2.985467775,4.701963431,1.084514033,1.564188552,4.885609237,2022-Q3
ISL,0.322105818,4.417151268,1.987212408,1.984390031,4.250045843,7.147411427,2022-Q4
ISL,0.744940518,-3.787528655,-8.217201816,-1.041497971,0.170631448,-5.957829356,2023-Q1
ISL,0.155977489,5.464205252,0.643547246,-0.667434799,1.781476138,2.474852264,2023-Q2
ISL,0.477975002,-2.08701514,3.309456837,-1.543989794,-2.715880345,-0.355915269,2023-Q3
ISL,0.65258174,1.456509401,-0.268052661,0.651024589,0.718398108,0.286174779,2023-Q4
ISL,0.260494096,0.015589394,-1.765278535,0.993698116,-0.538544271,-3.274988729,2024-Q1
ISL,1.087514606,7.131952817,1.431568289,-0.230908864,1.090813555,0.342727729,2024-Q2
ISL,0.337149988,-3.006144945,-0.73063822,0.805815068,-0.383253303,-0.413967227,2024-Q3
ISL,0.431149222,9.544566162,11.242427889,0.240210217,-1.357744214,1.444070066,2024-Q4
ISR,0.264710226,-3.165595095,0.538939197,-0.39664215,-0.060091211,-1.251171944,2015-Q1
ISR,-0.505931544,1.104970519,-2.180497918,0.279662902,0.389750095,-1.95359861,2015-Q2
ISR,1.149183267,0.143610395,-0.386781407,1.131411068,0.033150667,-1.724842051,2015-Q3
ISR,1.725207784,1.780960036,4.737220458,2.063160523,0.663190076,1.188710599,2015-Q4
ISR,0.724358835,3.422239886,2.229974648,0.923260167,0.167034579,1.544472074,2016-Q1
ISR,2.081783242,4.428707968,4.947448794,3.051815686,2.986720942,2.392014283,2016-Q2
ISR,0.430848885,3.413428686,2.823723189,0.964981817,0.892587062,-0.998248315,2016-Q3
ISR,0.750555917,-0.626775152,-0.977317617,-0.040794966,1.307392655,2.493843981,2016-Q4
ISR,1.118875628,-2.516551634,-3.54810118,0.297790567,0.389344135,1.426142568,2017-Q1
ISR,0.853649615,3.335516912,2.005003989,1.855177053,1.134241863,-1.238482208,2017-Q2
ISR,-0.343572794,2.681902186,6.071801797,1.623183057,1.65966496,2.338544367,2017-Q3
ISR,2.884058347,1.255459132,-1.309296312,0.133082319,1.335328963,2.653863714,2017-Q4
ISR,1.484971486,5.151087667,4.699295718,1.264903969,1.016441951,1.46109761,2018-Q1
ISR,-1.281803949,-0.552570433,0.897371669,0.041549006,0.529265337,1.544657885,2018-Q2
ISR,1.919368057,-1.281111302,-1.7113419,0.964948135,0.766525738,2.782038651,2018-Q3
ISR,0.496890031,2.093810584,1.348020276,1.306094226,1.007512841,-1.946310929,2018-Q4
ISR,0.498103327,2.015969563,1.444060599,1.72222532,1.77733944,3.64192085,2019-Q1
ISR,1.367335181,-1.482524065,-0.069919458,-0.117696678,-0.257649955,0.281748815,2019-Q2
ISR,0.696633627,1.619754823,2.148154352,0.72396329,1.062247021,-2.728578928,2019-Q3
ISR,-0.111078768,2.701566855,1.851607331,1.998887697,0.829375864,0.310681633,2019-Q4
ISR,-2.831326268,-5.509320046,-6.536361035,-5.829689816,-2.003524285,-3.125459975,2020-Q1
ISR,2.526670164,-7.193430758,-11.293846575,-11.63531146,-8.145110699,-7.971584749,2020-Q2
ISR,3.387725384,5.724418054,-0.931649488,8.45732081,8.83962942,10.492716883,2020-Q3
ISR,2.429138516,10.111338343,18.512769951,4.589151688,2.807588859,2.898750846,2020-Q4
ISR,-2.047358748,-0.278825397,3.125045153,0.421681252,0.492809202,4.295529904,2021-Q1
ISR,2.597271725,3.144104435,4.4214201,6.321910421,3.534343502,2.63445793,2021-Q2
ISR,0.658159615,3.168407171,3.537636979,1.725390159,1.926959657,4.163287785,2021-Q3
ISR,3.482625234,4.993118851,6.760041362,3.213744532,4.552464536,6.900684225,2021-Q4
ISR,-3.486430474,0.737978155,3.379522176,1.080202508,-0.694942896,-0.479352956,2022-Q1
ISR,0.434410711,1.866551792,1.373968483,2.374022104,1.466941072,2.796814193,2022-Q2
ISR,0.971957159,4.077509354,-0.122402885,-0.813020847,0.016552869,-0.215990175,2022-Q3
ISR,-0.323868086,0.892860937,-1.980905147,1.442708724,1.941383112,-1.212609015,2022-Q4
ISR,0.754766155,1.928642072,-1.914062082,-0.467181721,0.93097484,-0.051331308,2023-Q1
ISR,1.202957636,0.786634798,-1.646263209,-0.276748969,0.632542646,0.469666417,2023-Q2
ISR,1.677125988,-0.011794465,-1.706591574,0.438585655,-0.04481349,0.707204077,2023-Q3
ISR,16.859570766,-25.302324219,-10.775326189,-7.862394081,-5.679981921,-5.752887999,2023-Q4
ISR,0.105491124,10.798969615,8.424760025,5.68519593,3.794298326,-1.776102864,2024-Q1
ISR,-0.52339755,-0.310913733,-2.160899934,2.739744294,0.028766993,-1.002101619,2024-Q2
ISR,-0.487538707,7.347258008,3.864917167,3.164476938,1.397837818,1.684349282,2024-Q3
ISR,2.153144628,1.942300582,3.864446106,1.074809406,0.483745009,2.576053654,2024-Q4
ITA,-0.976275616,0.741197753,4.433180773,0.800618415,0.351205495,1.540608328,2015-Q1
ITA,0.166476783,1.36826295,0.987994597,0.809017369,0.393923267,1.036773671,2015-Q2
ITA,0.481545085,-1.067396763,-0.528632639,-0.211156892,0.038518803,-1.565239199,2015-Q3
ITA,0.678822017,0.636515867,1.368891318,0.069334142,0.530413248,1.894799019,2015-Q4
ITA,0.27625562,2.434955951,1.086011281,0.306427167,0.176640753,-0.281486696,2016-Q1
ITA,0.057974443,0.124107558,1.709598409,0.061823324,0.274136934,1.208499262,2016-Q2
ITA,0.040442714,1.830927658,0.433953421,0.311114718,0.710010184,0.860638567,2016-Q3
ITA,0.51662346,1.283765221,2.093698343,0.389126433,0.378398227,1.883694388,2016-Q4
ITA,-0.299507466,-0.540041038,1.124727006,0.519847531,0.447504993,2.34425327,2017-Q1
ITA,0.052360318,1.08659909,2.337267602,0.187325687,0.388067474,0.409017286,2017-Q2
ITA,0.087337052,1.772641781,0.758249485,0.016784618,0.170494376,1.422889817,2017-Q3
ITA,0.298141206,1.42314449,2.475977567,0.268434399,0.59662997,1.259349352,2017-Q4
ITA,-0.039012557,-0.24987025,-1.947887514,0.149444325,-0.176736899,-1.052787037,2018-Q1
ITA,-0.04455384,1.899282488,1.847926745,0.106496667,0.206634986,0.266456678,2018-Q2
ITA,-0.395174062,-0.712628235,-0.599219095,0.04630675,-0.00398916,1.136324471,2018-Q3
ITA,-0.116675185,-0.141888091,1.949584078,0.115879785,0.297511147,0.385950894,2018-Q4
ITA,0.042834733,1.163025903,-2.660379513,-0.02427998,0.215527274,-0.016901238,2019-Q1
ITA,-0.101717863,1.407750972,0.696811936,0.226298537,0.276146045,0.83162366,2019-Q2
ITA,-0.008108647,-1.134300337,-0.138877185,-0.392048677,-0.370073158,0.060324174,2019-Q3
ITA,-0.380442212,-0.438027652,-1.468883739,-0.406513999,-0.371906175,-0.374042161,2019-Q4
ITA,1.328376295,-8.188688984,-5.945829758,-7.40894546,-5.816474867,-7.718285768,2020-Q1
ITA,-1.934480602,-14.836156967,-19.564316908,-10.904379194,-12.327728911,-26.447702795,2020-Q2
ITA,1.568656823,28.905709723,16.66725859,13.98809336,14.407969624,30.668322703,2020-Q3
ITA,0.074894025,1.310841787,6.065108881,-4.192161043,-0.06134302,5.600848579,2020-Q4
ITA,1.543849873,5.465206262,3.626623281,-1.005000241,1.775166192,1.633694782,2021-Q1
ITA,0.08220402,4.323524914,2.54426234,6.892200645,2.451872223,0.540140177,2021-Q2
ITA,0.404791334,3.203749686,3.550532588,2.492524182,2.477009704,3.433999812,2021-Q3
ITA,0.591932299,1.01780712,5.302376989,0.25938072,1.534478142,2.336365478,2021-Q4
ITA,0.263265343,2.988767204,4.846590056,0.696356736,0.73471408,3.895616491,2022-Q1
ITA,0.023941565,1.39651259,2.03291077,2.008706733,1.470453027,3.382446432,2022-Q2
ITA,-0.590342674,-0.016979873,1.683444919,0.50741748,0.240083603,0.204362418,2022-Q3
ITA,0.668895192,0.38748823,-2.08145801,-1.369219973,-0.142811663,0.407759426,2022-Q4
ITA,-0.175137808,7.932267116,-0.194685995,1.403769399,0.456852304,-1.414469128,2023-Q1
ITA,0.291102236,-0.53550975,0.926616974,-0.568399418,-0.158930767,-0.143835931,2023-Q2
ITA,0.448782426,1.672244233,-2.53053692,-0.264736356,0.108783558,1.080123317,2023-Q3
ITA,0.621153908,0.579886921,-1.010634085,-0.656111121,0.178686725,1.213328337,2023-Q4
ITA,-0.292367948,-0.56915788,-0.664733034,1.120849046,0.160763985,-0.395009839,2024-Q1
ITA,0.63441669,-0.303815066,0.553485953,-0.20494283,0.223421792,-1.481402467,2024-Q2
ITA,0.278717722,-1.417739729,1.301276648,0.368471661,-0.019255045,-0.356373743,2024-Q3
ITA,0.144130813,1.640323213,-0.209056144,0.167002833,0.205426703,-0.080995842,2024-Q4
JPN,0.949145308,2.59821713,0.609097599,0.475397748,1.561160163,1.517506122,2015-Q1
JPN,0.110182921,-0.766330311,-2.123416297,0.116036397,0.15498329,-3.372609093,2015-Q2
JPN,0.477250913,0.963434509,2.92421911,0.290420874,0.087644617,2.578869988,2015-Q3
JPN,0.818369963,0.375528028,-0.586245473,-0.661517325,-0.182467086,-1.127240933,2015-Q4
JPN,1.20237771,0.182508098,-1.408476782,0.080799936,0.776721415,0.817410687,2016-Q1
JPN,-0.867964376,-0.038873985,-1.156921498,-0.640165732,-0.166501776,-0.63620203,2016-Q2
JPN,0.360559372,0.569880612,0.605972326,0.414073733,0.196498149,2.204573946,2016-Q3
JPN,-0.01343043,0.596057259,1.327606322,0.239009705,0.13745603,2.207422419,2016-Q4
JPN,0.280584451,0.262207866,1.06657914,0.513719391,0.791258214,2.359864502,2017-Q1
JPN,-0.446488369,0.897324136,1.116894905,0.53668006,0.400198985,0.013493321,2017-Q2
JPN,0.354961804,0.00621262,-0.622187819,-0.303875721,0.825840475,2.472942047,2017-Q3
JPN,-0.02243833,0.006717881,2.775421569,0.314813925,0.095648257,1.136364745,2017-Q4
JPN,0.766054456,0.475565167,0.511168227,-0.159788174,0.080135735,1.6354444,2018-Q1
JPN,0.030220694,0.748647417,0.337927196,0.19215199,0.397438287,0.906557671,2018-Q2
JPN,-0.009978131,-2.009481568,-0.474298192,0.073475701,-0.575137784,-1.455231669,2018-Q3
JPN,0.699185685,1.327173934,4.748586236,-0.145093799,-0.171210401,0.256186401,2018-Q4
JPN,0.307572034,0.873505232,-3.781633119,-0.32383591,0.241603121,-1.245776826,2019-Q1
JPN,0.871587244,0.132865514,1.460181113,0.211450851,0.452110218,0.483588073,2019-Q2
JPN,0.6407873,1.332014742,2.152419648,0.917100812,0.090216235,0.436951772,2019-Q3
JPN,0.328085409,-5.021548002,-2.183228048,-3.394197643,-2.808538036,-1.947893212,2019-Q4
JPN,-0.007634184,2.033425443,-3.870910957,0.806286242,0.54369781,-3.762142895,2020-Q1
JPN,0.61545205,-3.148997029,-0.568082345,-8.198054108,-7.617801374,-17.542329317,2020-Q2
JPN,1.819439733,-1.128229296,-7.472496114,5.395643864,5.33313456,9.669877892,2020-Q3
JPN,0.896313305,1.297871004,5.836420128,1.872856031,1.788588061,8.36461906,2020-Q4
JPN,-0.140860492,1.035211378,2.115431115,-1.589235621,0.304564462,4.632923549,2021-Q1
JPN,2.238585823,1.015881371,5.017819955,0.438306244,0.629662351,2.581765786,2021-Q2
JPN,0.639890781,-1.477322042,-1.959327619,-1.084312027,-0.471968859,-0.740412923,2021-Q3
JPN,-0.971916584,-0.131251337,0.476672062,3.02882994,1.190094138,-0.798178583,2021-Q4
JPN,0.626860726,-0.831904679,3.916773694,-1.33998032,-0.603313492,3.981185924,2022-Q1
JPN,0.947249065,0.258152582,1.608207364,2.0157471,1.15068646,1.100601746,2022-Q2
JPN,-0.525552477,1.615545624,4.754374458,0.057663227,-0.435582163,1.725546471,2022-Q3
JPN,0.694662786,-0.462102038,-0.002476191,0.190101518,0.268034825,0.687701859,2022-Q4
JPN,0.223773547,1.760767291,-1.9129049,0.933374213,1.220575588,-1.01847298,2023-Q1
JPN,-1.510490776,-0.965194841,-3.871208563,-0.636768289,0.597659982,2.132894763,2023-Q2
JPN,0.407648555,-0.717154163,0.894412268,-0.512364115,-1.037148333,0.834766499,2023-Q3
JPN,-0.124152381,0.951482663,3.455946811,-0.019306288,-0.100795218,2.406478996,2023-Q4
JPN,0.474502286,-1.340989436,-3.755906934,-0.634096433,-0.334205246,-3.63850357,2024-Q1
JPN,0.840466624,2.101686663,2.717330415,0.808531362,0.955342034,1.477863174,2024-Q2
JPN,0.060172601,-0.071744667,2.242515631,0.729243344,0.21531806,1.205038833,2024-Q3
JPN,0.271575716,0.228918511,-1.390300169,0.091313769,0.556891404,1.697586032,2024-Q4
KOR,0.61958717,2.169545394,0.179539499,0.921652272,0.864458364,0.10284576,2015-Q1
KOR,1.16143194,1.409033845,0.127842915,0.314546714,0.430065586,-0.208904863,2015-Q2
KOR,-0.204850317,2.224561029,1.24321898,0.520274799,1.48357306,-0.702623912,2015-Q3
KOR,1.837327641,-0.208769908,3.078052817,1.870670457,0.772851603,2.158257678,2015-Q4
KOR,1.984596858,1.026129354,-0.985992089,0.151315955,0.384973125,0.736983052,2016-Q1
KOR,0.550048177,2.707157927,3.17200164,0.787202014,1.25345778,1.032311509,2016-Q2
KOR,0.302632354,3.199478898,2.296299061,0.468792455,0.386719421,-0.668307305,2016-Q3
KOR,0.496011347,2.754472441,-0.518172525,0.196410026,0.770438323,0.232663269,2016-Q4
KOR,1.039739773,3.463625716,6.081553233,0.644028299,1.128532056,2.932905675,2017-Q1
KOR,1.370263073,1.836067141,0.043914958,1.2494555,0.734581083,-1.366370843,2017-Q2
KOR,1.760510745,2.18055203,2.139914452,1.05125306,1.374991253,3.682304263,2017-Q3
KOR,0.212600875,-2.392158261,-3.473341802,0.583023451,-0.232747529,-5.14341707,2017-Q4
KOR,2.032347521,2.307994293,4.773372133,1.331271154,1.470061962,3.261973269,2018-Q1
KOR,0.420811217,-4.220732648,-1.069981359,0.273275108,0.779646804,2.79422817,2018-Q2
KOR,2.031640581,-1.921972285,-1.867771596,0.493844271,0.512881686,2.536126764,2018-Q3
KOR,2.386721852,0.670457723,1.183635862,0.75690174,0.559133995,-1.217404333,2018-Q4
KOR,0.893889803,-1.893400236,-4.201336732,0.632234272,0.084903965,-5.344125358,2019-Q1
KOR,1.406200064,1.45574129,3.877207218,0.154974465,1.318708396,4.138715743,2019-Q2
KOR,1.920888968,-0.528352744,-0.436389924,0.861362812,0.20430127,2.30106139,2019-Q3
KOR,1.812574842,2.232135354,-0.233323182,1.155996677,0.997600189,0.428078069,2019-Q4
KOR,1.7421946,0.879404372,-2.520693978,-6.104000918,-1.284097057,-1.287972619,2020-Q1
KOR,0.678628727,-0.546058656,-5.068567478,-0.004847612,-2.73386243,-13.428508743,2020-Q2
KOR,0.733011265,0.69653077,4.963593478,0.84429938,2.215423949,14.590283819,2020-Q3
KOR,-0.583687436,0.748979987,0.587779538,-0.78697661,1.586292665,3.940683981,2020-Q4
KOR,1.819185699,4.140047461,5.256567306,0.884874317,1.521256716,3.154637582,2021-Q1
KOR,3.305486353,0.448942486,4.131536751,2.971738816,1.39219277,0.524711091,2021-Q2
KOR,1.715276865,-2.171790654,-2.0011357,0.503546422,-0.002285736,-0.213311364,2021-Q3
KOR,1.09421044,0.640001845,4.042756871,2.008579058,1.552979367,3.91180447,2021-Q4
KOR,0.080958224,-1.152192979,-1.086124905,-1.184216261,0.380903199,2.959926199,2022-Q1
KOR,0.917488355,0.345928068,1.295173086,3.014416877,0.88452049,-1.138879194,2022-Q2
KOR,0.321570999,2.745235638,3.738814002,1.293025743,0.493767774,-0.432362372,2022-Q3
KOR,2.3381809,-0.487928158,-2.390441854,-0.075119947,-0.367791505,-3.560572575,2022-Q4
KOR,0.850057588,-0.885301029,4.041605598,0.567348202,0.355811898,3.56722301,2023-Q1
KOR,-1.874374653,0.052866429,-2.453340998,0.004648959,0.685038424,1.335170297,2023-Q2
KOR,0.585021794,-0.224308706,0.113660314,0.082902587,0.781955526,2.46872581,2023-Q3
KOR,0.333099866,-1.358495556,1.946680043,0.304424776,0.490710128,3.414639172,2023-Q4
KOR,0.884943108,2.24453917,-0.327399923,0.7135752085,1.173695879,1.349940084,2024-Q1
KOR,0.828319042,-1.915798784,1.594387115,0.411344852,-0.228390219,1.490500495,2024-Q2
KOR,0.889137711,-0.120253218,1.319656942,0.6537799945,0.088930495,-0.026328975,2024-Q3
KOR,0.448109408,-1.439787311,0.233260372,0.3197787045,0.077801776,0.552041165,2024-Q4
LTU,-0.069562596,4.973029557,1.535832912,1.068431882,0.86738855,-3.889108812,2015-Q1
LTU,0.162363322,0.899832184,7.708511663,0.405722953,1.001145885,4.945695795,2015-Q2
LTU,-0.382174067,-3.849802255,-3.007206999,2.107475364,1.067036795,0.756334271,2015-Q3
LTU,-0.385655495,-2.854138372,-0.2900351,0.66545066,0.111180282,1.127183878,2015-Q4
LTU,0.046991062,5.837717178,1.392111449,0.669344802,-0.119123592,1.194923903,2016-Q1
LTU,-0.119430346,2.106868443,5.968778983,1.140347248,1.02267458,1.772967953,2016-Q2
LTU,0.655030852,-2.432945431,-5.054814415,0.850790922,1.428128883,-1.596299904,2016-Q3
LTU,0.158418707,3.274395786,2.655970489,1.231928942,1.439980715,2.685638565,2016-Q4
LTU,-0.362670255,1.948749516,8.745715541,0.364991837,1.180577017,8.226472463,2017-Q1
LTU,0.012760057,4.100477724,2.675235813,0.802833965,0.792761508,3.663735743,2017-Q2
LTU,-0.245271765,2.342166342,-2.210766212,-0.217804541,0.876834015,-1.031804662,2017-Q3
LTU,-0.046887171,2.743277619,2.471690419,1.708862631,1.461556008,4.078825097,2017-Q4
LTU,0.355353044,1.908715652,3.753535122,0.672974437,1.286122403,0.732760517,2018-Q1
LTU,-0.000731019,3.229050299,0.298364732,1.768855719,1.565388317,2.273410429,2018-Q2
LTU,0.127784057,2.721510639,-0.635103893,-0.259788133,0.192172519,0.738780075,2018-Q3
LTU,-0.196330158,-1.207386965,3.394765525,1.024039445,1.842747545,1.943041602,2018-Q4
LTU,0.329691736,2.039698973,2.544361865,0.430339399,1.173625807,5.523918325,2019-Q1
LTU,-0.187132409,5.235955151,3.01342448,1.994359933,1.568204006,2.036617727,2019-Q2
LTU,-0.68667869,-0.643397839,-0.707434662,-1.036336895,0.116802449,0.797690575,2019-Q3
LTU,-0.232428556,-2.284689272,-2.886247893,1.29164366,1.492380234,-0.336306759,2019-Q4
LTU,-1.001377101,1.052917214,2.218423918,-1.647535752,-0.459290664,3.179002614,2020-Q1
LTU,-0.560643564,-7.176812979,-16.024739375,-8.456548121,-5.291128867,-14.390130284,2020-Q2
LTU,0.579759872,10.078873095,14.307930552,9.557828093,5.959131869,13.759556507,2020-Q3
LTU,0.102394221,5.636747669,5.030827549,-1.230730596,0.431198154,4.893901257,2020-Q4
LTU,0.638887276,3.692490365,4.260700439,1.976259637,2.198702534,3.724211212,2021-Q1
LTU,0.447919222,5.717369369,9.258810834,4.376520613,1.229281803,5.103432063,2021-Q2
LTU,0.355908789,-5.141113607,-0.919691469,2.18808113,1.799780049,-0.012861626,2021-Q3
LTU,0.227338917,0.657481561,5.768223909,-0.259936775,1.384462014,8.283618004,2021-Q4
LTU,0.427909028,4.041367404,7.430539851,0.931955041,1.010625853,6.453513639,2022-Q1
LTU,0.529748782,1.720792672,-3.839230357,-1.185943926,-1.565378398,-6.038900395,2022-Q2
LTU,-0.417363788,1.205613147,2.956630634,0.618291298,0.952130075,7.377367513,2022-Q3
LTU,0.440853122,0.177253726,1.696157768,-1.192787629,-0.108587379,-2.349688845,2022-Q4
LTU,-0.383598707,3.238302926,-4.991954232,0.320829667,-0.762640279,-2.562372989,2023-Q1
LTU,-0.213301609,2.699568503,-1.680862493,-0.413242744,1.566374985,1.309039342,2023-Q2
LTU,0.133571803,4.108093033,-2.584486793,0.381822211,0.228054857,-4.92258306,2023-Q3
LTU,0.200236918,1.945888932,1.935656649,1.39094335,-0.341879411,1.982997307,2023-Q4
LTU,0.338508425,-7.204567294,1.449107623,1.548013683,1.324990948,3.297119031,2024-Q1
LTU,0.434763362,-1.009320276,0.892808773,-0.285145448,0.411342121,0.628672335,2024-Q2
LTU,0.530231527,2.980057242,0.335133699,1.093175003,1.158574318,-0.399497902,2024-Q3
LTU,0.122458053,6.416972258,1.569154022,2.308119699,0.96883283,-2.903008225,2024-Q4
LUX,0.423009072,-7.594401674,0.347126882,-0.051697061,-1.284578706,2.108164672,2015-Q1
LUX,0.185787555,-8.986484146,0.306340824,1.208874231,0.997674267,0.477323889,2015-Q2
LUX,0.908135667,4.19407017,-1.578703108,0.347720727,-0.318866732,-2.031482391,2015-Q3
LUX,-0.303953611,-6.58904852,-0.304167526,0.742805641,0.016434941,-0.860947749,2015-Q4
LUX,0.063233406,1.233185267,3.64435767,1.330122852,3.282112993,6.495404222,2016-Q1
LUX,0.506888178,4.676165734,1.476715252,1.659739624,1.400599662,0.262730832,2016-Q2
LUX,0.758636423,6.087562439,-1.021420279,-1.405769803,0.719447696,0.292676453,2016-Q3
LUX,1.310473839,0.657899734,1.848236666,1.756444246,0.53982556,0.402218027,2016-Q4
LUX,0.949235052,7.461052892,-2.602330738,1.113079489,-1.378202468,-2.973982471,2017-Q1
LUX,1.264175273,3.031602165,1.815507436,0.776962837,1.152531472,1.123087366,2017-Q2
LUX,1.279732153,-15.442256811,1.017808712,0.171697235,1.113787285,2.496029785,2017-Q3
LUX,0.824705478,-2.249825435,1.17377841,0.579944535,0.723575843,0.773197089,2017-Q4
LUX,4.316107979,3.99247654,-0.234406193,2.061415365,-0.101003891,-0.248730002,2018-Q1
LUX,-1.168602407,-2.689362071,1.129171483,-0.596900171,-0.137428978,1.117399823,2018-Q2
LUX,-0.150806513,-5.093506681,1.083713167,0.795606415,0.627430002,1.303956844,2018-Q3
LUX,0.952413299,10.538937146,1.727675507,1.222275166,0.602440569,0.666381104,2018-Q4
LUX,0.485586702,1.933268255,2.874064585,0.247958512,0.260636286,2.71638533,2019-Q1
LUX,0.756047012,4.820367626,2.304980196,0.835889982,1.8419684,1.989682313,2019-Q2
LUX,1.325861457,6.254504997,1.192589969,0.016481219,0.373237651,0.85213296,2019-Q3
LUX,1.504511916,-0.511550668,-0.190524203,0.482957806,0.689120337,-0.475585613,2019-Q4
LUX,2.231215478,-11.704448188,-0.945312285,-4.208093035,-0.742575413,0.516668284,2020-Q1
LUX,1.782831227,-10.015260467,-3.574802758,-14.325037352,-6.495067037,-3.354008973,2020-Q2
LUX,1.884198082,35.912205206,6.720525283,17.236068452,8.110338926,4.738389151,2020-Q3
LUX,0.798540474,-11.427926971,3.229922049,-3.133717188,0.767801157,3.965724041,2020-Q4
LUX,1.519219521,11.635219769,4.599384401,5.026688747,3.231586588,4.164770535,2021-Q1
LUX,1.719959085,14.812958063,5.173395546,3.425645041,0.069179218,2.058185938,2021-Q2
LUX,-0.174079441,-20.835615205,-4.111965328,3.356757803,0.375232537,-1.204094143,2021-Q3
LUX,1.775331974,0.19948088,6.960723774,0.447286141,2.148291845,5.636466489,2021-Q4
LUX,0.851191152,-1.377470449,-1.552068234,2.961703263,-2.197440068,-2.196286936,2022-Q1
LUX,1.11687619,-10.904411995,0.747541872,0.470202978,-0.511510284,1.02829652,2022-Q2
LUX,1.6337491,4.043240285,-1.374907029,1.569106096,0.066832352,-1.414989996,2022-Q3
LUX,1.349864633,6.913950973,-0.364214347,-1.647612091,-1.239915301,-1.336674361,2022-Q4
LUX,-2.108548504,-11.259237427,1.175623285,2.000580583,0.529871804,1.315555951,2023-Q1
LUX,1.133500562,3.305235804,-0.582200357,0.43044276,-0.346259266,-0.692315429,2023-Q2
LUX,1.12000947,0.786880561,1.426840126,-0.117045068,0.46461978,1.330743883,2023-Q3
LUX,1.02562836,-5.256498758,-1.092925743,0.293880111,-0.712066958,-1.229335246,2023-Q4
LUX,0.91186927,1.765337904,-1.611747343,-0.617019069,1.31917707,-0.647353115,2024-Q1
LUX,1.213025086,-5.101085164,1.244052457,1.31643226,0.450823059,1.220270828,2024-Q2
LUX,0.838272109,-3.50610889,0.508788642,1.150404145,-1.161948823,0.050550387,2024-Q3
LUX,0.859820037,-2.967859085,1.718499903,0.36017659,1.348155348,1.663717859,2024-Q4
LVA,0.132877619,-10.682653492,-3.208561035,0.241150499,1.171306669,-0.29977946,2015-Q1
LVA,0.589844324,6.770763064,0.68787234,0.698322667,1.314015103,-1.232783852,2015-Q2
LVA,0.687135355,-4.013731203,3.983112689,1.11647328,1.626419358,3.937631411,2015-Q3
LVA,-0.621065261,-1.438971746,-1.01052012,0.361773967,-0.216125857,0.623094501,2015-Q4
LVA,1.432078623,-5.726598886,0.635267114,1.619458856,1.037225358,-0.74962864,2016-Q1
LVA,0.078126017,-4.319765992,3.138639664,0.735684365,0.324239301,2.626807704,2016-Q2
LVA,0.861929752,6.296110058,-2.533212433,0.127228663,0.046839957,1.074669394,2016-Q3
LVA,1.736369051,4.062504761,4.594559176,0.730234711,1.192760038,0.088893077,2016-Q4
LVA,0.328249604,-1.157465025,1.882943152,0.603467172,1.007500463,3.619128129,2017-Q1
LVA,1.623909322,9.555787237,3.072927018,0.618695187,0.502853195,0.37850058,2017-Q2
LVA,0.44352824,-2.251915819,2.536149531,1.297933858,0.985743831,-0.217883398,2017-Q3
LVA,0.675063508,3.616579949,-0.346048417,1.16274138,0.819751068,5.187204102,2017-Q4
LVA,-0.133253757,3.501409998,1.582569608,0.951896786,1.192910651,-2.49943219,2018-Q1
LVA,0.707940627,1.498405227,1.646851963,0.817809019,1.39957986,8.177023217,2018-Q2
LVA,0.804959662,3.254833355,3.57942923,0.530779391,0.648702241,-6.696233171,2018-Q3
LVA,1.209107444,4.827716352,-0.584274243,0.436940829,0.848506706,2.465077406,2018-Q4
LVA,1.986192816,0.113099531,-0.794474111,-0.332020746,-0.093216974,-1.110825332,2019-Q1
LVA,1.399454155,-1.609414797,2.109981016,-0.268124734,-0.281576102,2.509405083,2019-Q2
LVA,1.043217654,-3.159840013,-1.162448689,-0.154088409,0.422060028,-0.547455169,2019-Q3
LVA,0.861676934,-1.297956887,0.756131269,-0.234284565,-0.629136631,-5.093324565,2019-Q4
LVA,1.656185342,2.464796678,2.582108981,0.214492134,-0.417810235,6.013326836,2020-Q1
LVA,-0.236174512,-7.331782939,-16.097646311,-17.464439031,-9.907380724,-13.030451544,2020-Q2
LVA,0.865472775,5.501895793,17.205092354,20.332968593,10.685286465,14.810216228,2020-Q3
