date,CH,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,crea_recession
1997-03-31,-3.4294,-12.3718,-3.5879,2.3467,-4.8643,-1.6800,-3.2439,1.4674,-10.1553,16.7430,-6.3004,1.6175,4.2742,-14.3339,2.9825,-2.8760,3.3661,-3.9007,-7.1970,13.2767,-1.2259,6.2458,3.5310,9.7478,1.0733,-3.7377,-9.3008,1
1997-04-30,0.2189,-9.0299,-0.5612,5.0290,0.5663,-0.4122,0.1946,3.8617,-9.0027,24.2910,-4.0637,5.4026,6.3011,-11.4236,7.2363,-0.0046,11.0797,-2.1666,-4.7707,20.1610,3.0819,5.0085,7.6853,12.0464,3.4485,1.8491,-4.5177,0
1997-05-31,3.0979,-5.3133,2.5595,6.7038,5.6221,0.7300,2.4752,5.2304,-7.8817,30.2880,-2.1474,8.7024,8.0982,-8.3231,12.9723,3.7583,16.2796,-1.1528,-1.7997,26.4026,6.0420,2.9765,10.9093,12.7195,5.0081,6.1750,-0.8963,0
1997-06-30,5.4583,-0.9210,5.6853,7.6437,8.8379,1.9834,3.6025,5.8840,-5.7565,32.4316,-0.7996,10.9484,10.4037,-4.8972,19.1823,8.2528,19.3063,0.0701,1.5804,30.2446,8.2485,1.4620,13.1304,12.7826,6.4798,8.5037,2.3407,0
1997-07-31,7.7505,4.7767,8.3733,7.9203,11.6503,4.2741,4.8048,6.2662,-3.1962,31.2495,-0.0586,11.9439,13.7882,-1.4963,24.0367,12.7604,20.2715,2.2287,5.1373,30.6641,9.8169,0.4154,15.3310,12.6570,8.5959,10.1616,5.6509,0
1997-08-31,10.5547,13.9852,10.6248,8.1757,15.5160,7.1493,7.8025,7.3130,-0.4601,27.7992,0.3636,11.9271,17.6338,1.8929,26.0213,15.8320,21.0278,5.5362,8.7251,28.8447,10.9008,0.6250,18.1839,13.5132,11.3234,12.2536,8.7333,0
1997-09-30,13.9140,25.5034,12.5012,8.9228,20.1641,10.5959,11.6380,8.7327,3.2301,23.3847,0.9801,12.1780,20.7592,5.5094,25.7176,17.0179,23.2268,8.7057,12.0018,26.2193,11.9418,3.1109,21.2472,15.2130,14.1534,14.7616,11.7050,0
1997-10-31,16.7900,33.5979,14.0539,10.3927,24.1620,13.5876,15.1622,9.4358,8.7759,19.1705,2.1550,12.8848,21.7687,8.7198,23.8454,16.9766,25.1778,11.6071,15.2105,22.8350,13.4236,6.6512,24.1917,16.8239,16.3287,17.5316,13.7559,0
1997-11-30,18.2283,36.3553,15.1980,12.9894,25.6234,14.9991,17.6118,9.0815,14.0237,16.5858,4.2388,14.0943,20.7888,10.6578,21.4375,16.6357,25.6322,13.9234,18.2312,18.0968,15.7752,9.7180,26.3041,17.3169,17.9012,19.9758,14.2384,0
1997-12-31,19.4411,35.5363,16.0737,16.5736,25.7177,15.6190,18.9010,8.3435,19.9630,16.8153,6.8924,15.9029,19.5191,11.9401,19.0115,16.3262,25.8127,15.1407,21.7203,13.6455,19.6454,12.3185,27.4208,17.8502,19.6731,21.5524,15.6290,0
1998-01-31,20.8922,33.5491,17.2735,21.1579,24.8876,16.0938,19.3485,8.6172,26.4046,19.6257,10.1096,19.4680,19.9740,13.6156,16.8095,15.9364,26.8856,15.9338,26.6049,11.7412,24.0127,14.7891,27.5333,17.8611,22.1218,22.6541,17.8687,0
1998-02-28,21.5731,31.1545,18.8421,25.1265,24.1410,16.9420,19.4029,9.1812,29.1227,22.1097,13.2392,23.9741,22.2842,15.6240,14.7642,14.7099,26.9238,17.3054,32.6944,11.4069,27.3321,17.2437,26.7818,15.2173,24.1005,21.6053,18.7876,0
1998-03-31,21.6762,29.8607,19.8103,26.6735,24.9009,18.9205,19.2846,9.5627,26.6007,21.1019,15.8118,28.2376,26.2915,17.6398,12.8330,12.8517,24.6912,19.1330,39.9687,11.6805,28.5851,20.0940,25.6847,11.7868,25.1954,18.7930,18.5017,0
1998-04-30,21.2526,29.3332,19.1247,26.0245,25.3916,22.8951,18.7446,9.3667,22.2115,16.1175,17.2073,29.8135,28.4971,19.7740,10.4115,10.1166,19.6901,21.5587,44.5772,11.0352,28.0297,22.6095,24.3048,9.5500,25.3923,16.1034,18.0958,0
1998-05-31,20.2712,28.9634,17.1178,23.8504,25.4595,27.6831,18.0967,8.7770,17.8373,9.7998,17.3292,27.9569,25.8754,21.5880,6.7814,6.9762,13.1351,23.6167,42.9530,8.0057,27.1812,23.4944,23.0298,9.0029,24.7006,14.5700,17.7879,0
1998-06-30,18.6475,26.8044,14.3223,21.2554,24.3593,29.8943,17.8824,8.4039,14.0402,6.1905,16.6842,23.6740,19.8745,21.6628,2.2736,4.1534,6.8209,25.2269,36.3125,4.1531,26.3959,23.0923,21.8526,8.8348,22.7008,14.6213,17.5294,0
1998-07-31,16.5449,20.9850,11.7242,18.8174,21.0217,27.4589,17.5633,8.4845,11.7922,5.9439,15.5169,18.5938,13.2071,19.5253,-1.2672,1.9859,4.1353,25.5064,28.4027,1.3955,26.3950,21.6942,20.2697,8.4594,19.1079,14.9785,17.3667,0
1998-08-31,14.2080,11.4769,9.8811,16.5819,15.6218,22.7633,16.0721,8.4158,10.7661,7.8485,13.7591,13.7319,8.5559,15.5769,-2.5767,0.9421,4.1388,22.7398,21.6105,0.2585,26.8141,20.3447,17.6123,7.7937,14.4178,14.5432,17.7148,0
1998-09-30,11.6653,1.4258,8.1758,14.5450,10.3437,17.4463,13.3779,8.1101,9.5984,10.0865,11.3029,9.6925,6.6602,11.1989,-2.9449,0.4214,4.0208,18.2922,15.7252,0.5779,25.6550,18.4798,13.5708,7.2085,9.0439,13.8157,17.4430,0
1998-10-31,9.2630,-3.1415,5.9665,12.8069,7.1768,12.8839,9.8972,8.1259,7.1358,11.5175,7.8864,6.2397,6.5119,7.2300,-3.9005,-0.1224,3.6810,13.8531,9.9840,2.3761,21.1178,14.5894,8.4892,7.2386,3.6244,13.1555,15.7647,0
1998-11-30,7.3219,-3.2402,3.2592,10.3410,5.9215,9.3151,5.6691,7.7472,5.2182,11.4789,3.6003,3.0656,6.3748,3.7785,-6.2805,-0.9994,3.0258,9.4016,4.4271,5.4732,15.7003,8.5539,3.2541,7.9616,-1.4716,11.8013,14.1170,0
1998-12-31,5.3398,-0.7300,0.6131,6.7857,4.5279,6.0780,1.3002,6.3251,2.7261,9.1339,-0.8088,0.4070,4.6926,1.3165,-9.9278,-2.1424,1.5388,5.3249,-0.0579,7.9882,10.4236,2.3874,-2.0513,7.4251,-6.1834,10.0332,12.7151,0
1999-01-31,3.4972,2.1427,-1.6213,2.3247,3.3822,3.5726,-1.8614,3.3881,-1.1134,4.8353,-4.1006,-2.6271,1.7234,0.7724,-11.8170,-3.3129,-1.8155,1.9147,-3.5887,8.3557,5.9221,-2.4234,-6.4164,6.3118,-9.2738,8.6592,11.9908,0
1999-02-28,2.0549,4.4598,-3.2186,-1.5220,2.3941,1.7801,-3.2489,0.5552,-5.1405,0.0717,-5.0378,-5.7500,-1.6924,1.6062,-7.6668,-4.1726,-5.4676,-0.5996,-6.8310,6.3609,2.3506,-4.0476,-8.4691,5.1940,-9.1265,8.2145,11.1571,0
1999-03-31,1.1166,5.4266,-3.9847,-3.3889,0.3585,0.4413,-3.2872,-0.6681,-5.9014,-3.2794,-4.3054,-8.5024,-5.3737,2.3527,0.8420,-4.4791,-7.3031,-2.0716,-11.3925,2.9242,0.4490,-3.1413,-7.8041,4.0947,-6.3440,8.3276,10.2989,0
1999-04-30,0.2285,4.9407,-4.4758,-3.8110,-1.9655,-2.4284,-3.8857,-0.9658,-3.8642,-4.9542,-4.3012,-9.4960,-7.3378,1.0850,4.5775,-4.1564,-6.5980,-4.1042,-15.8744,-0.8776,-0.0797,-3.3267,-8.0386,2.5213,-4.8774,8.1657,9.2551,0
1999-05-31,-0.4200,3.6742,-4.4901,-2.7743,-4.5320,-6.6591,-4.3329,-0.5881,-1.1713,-4.5289,-3.9872,-8.8320,-5.7813,-1.4400,2.2767,-2.9161,-4.7660,-5.6206,-15.9104,-2.4573,0.3836,-3.6718,-8.8562,0.7558,-4.2807,7.2475,8.1193,0
1999-06-30,-0.3139,3.4855,-3.6935,-0.8358,-5.8100,-8.0339,-3.8774,0.4207,1.1828,-2.9020,-2.8080,-7.1049,-2.1477,-2.6635,-3.4157,-1.1538,-2.5980,-6.2678,-12.3502,-1.3461,1.1013,-3.3114,-8.5578,0.3585,-3.0203,6.3614,6.7288,0
1999-07-31,0.7519,4.7527,-1.8478,0.9494,-4.8188,-4.3307,-2.4206,2.0835,2.6712,-1.0540,-1.1931,-4.1982,1.9359,-1.1509,-6.4966,0.5054,-0.1086,-5.5441,-7.5340,1.5421,0.7947,-1.5156,-6.5460,1.7136,-0.4415,6.2740,5.3454,0
1999-08-31,2.4435,6.5814,0.8119,2.0852,-2.5729,0.5065,-0.3046,4.6606,3.5496,0.9636,1.2592,-0.7447,5.4709,2.3676,-4.8782,2.0333,2.1503,-3.0502,-3.2102,5.3517,-0.2598,1.4614,-2.8827,4.1807,3.5038,7.2976,4.5528,0
1999-09-30,4.2524,7.1686,3.8340,2.8805,-0.4835,3.3407,2.0966,7.1306,4.3144,3.4514,4.5146,2.2455,7.3230,5.9473,0.6627,3.7127,4.2234,0.1139,0.3408,9.4808,-0.3230,4.6627,1.9098,6.3636,7.8652,9.5663,4.9820,0
1999-10-31,6.0503,6.7018,5.6201,3.6476,1.2588,4.5022,4.0361,8.0587,5.4458,6.7564,7.8075,4.5223,8.0933,8.3764,5.2477,4.7108,5.7958,3.3059,3.3948,13.1725,2.5766,7.2072,6.4173,7.3599,10.7667,11.9203,7.1762,0
1999-11-30,7.3518,7.4333,5.3767,4.5155,2.7359,4.2363,4.5399,7.2287,5.8551,9.9088,9.9960,5.6473,7.5027,9.8165,6.7524,4.6149,6.7975,6.3422,5.5374,15.0964,5.8680,8.2255,8.3363,6.7274,11.0445,14.1079,10.0096,0
1999-12-31,7.4994,7.6115,3.5043,5.2221,3.9053,4.0719,3.6297,4.9033,5.4873,11.7597,10.0953,5.0225,5.9653,10.0780,5.4516,3.3962,6.9677,7.7157,5.8253,14.3903,7.5362,6.7444,7.4166,5.5125,9.0846,15.7565,11.2872,0
2000-01-31,6.6814,7.0591,1.7036,5.5456,4.1847,4.9253,1.7239,2.9175,5.4758,12.8391,8.2928,3.8687,3.5188,9.3477,2.3658,2.1587,7.4464,7.1738,5.5211,11.8892,7.3697,4.1672,5.5049,4.1496,7.0572,16.3165,10.1745,0
2000-02-29,5.3820,5.7042,0.6470,5.2697,3.9240,5.8710,-0.4567,2.2332,5.4464,13.4366,5.6450,2.9729,0.6538,8.2201,-1.9225,2.3687,8.2026,5.8020,5.2199,7.9094,6.4943,1.5602,4.0956,3.0300,5.2840,16.1056,7.6428,0
2000-03-31,4.0778,4.5877,0.3153,4.6718,3.2598,6.0002,-2.2459,1.9562,4.4502,14.1537,3.2811,2.3148,-1.6044,7.0595,-6.0113,3.4909,8.1441,4.4560,5.0089,3.9429,5.3562,-0.7087,2.9592,2.6086,3.2806,15.1452,5.4207,0
2000-04-30,3.1136,4.0422,0.1942,4.3279,2.0270,5.6581,-3.1716,1.0835,3.0604,14.4844,2.1003,0.8387,-2.3829,5.4165,-7.1572,4.0186,7.0599,3.4471,5.0533,1.3372,3.6744,-1.4109,1.3611,2.8553,0.9510,13.6360,4.3946,0
2000-05-31,2.6485,3.6283,0.6567,4.1948,1.2928,5.2433,-3.3633,0.5415,2.4797,14.9246,1.4997,-0.0921,-2.3077,4.1347,-4.1724,4.0385,6.0690,2.9242,4.6561,0.6116,1.6325,-0.7079,-0.0277,3.1003,-1.1920,12.6624,4.0844,0
2000-06-30,2.3652,2.5149,1.6833,4.0301,1.6923,4.0431,-3.0643,0.4480,2.8380,15.4668,0.7283,-0.2438,-2.2287,2.8425,1.6979,3.5821,5.1779,2.5758,3.8121,1.0665,-0.1986,0.3558,-1.1400,2.5348,-2.7934,12.0152,3.7481,0
2000-07-31,2.2537,2.2224,2.2851,3.7228,3.0644,2.1716,-2.6167,0.7531,3.2330,15.9628,-0.0262,0.1989,-1.6449,1.5636,5.2335,2.7921,4.3138,2.1587,3.6227,2.5755,-1.1316,0.6825,-2.0665,1.6950,-3.4436,11.2487,3.2287,0
2000-08-31,2.0540,2.3094,2.3697,3.4959,4.5039,0.9616,-2.6216,1.0858,2.9159,15.9912,-0.7166,0.4708,-0.6630,0.6095,5.1205,2.5645,3.8737,1.9935,3.6046,4.7176,-1.1630,-0.2468,-1.7429,1.0287,-3.3267,9.7728,2.2413,0
2000-09-30,1.6370,2.2963,2.1548,3.3232,5.1520,1.3709,-3.4675,1.6617,1.9201,15.6371,-1.2534,0.4828,0.2326,0.4156,2.4492,2.9015,3.7041,1.8367,3.7575,6.4090,-0.2647,-1.7734,-0.0011,0.5261,-2.3789,7.2046,0.7583,0
2000-10-31,1.3701,1.8930,2.3763,3.0767,5.2333,2.6241,-4.5350,2.4301,0.8975,14.2835,-1.3342,0.8857,1.2108,0.9021,0.7768,3.4261,3.8885,0.5365,4.1505,6.8131,1.7775,-1.9468,1.2104,0.4341,-0.4006,3.8734,-0.4286,0
2000-11-30,1.3426,1.8358,3.2688,2.8679,5.0011,4.1992,-4.2090,3.3480,0.0683,11.8895,-1.1505,2.2045,2.4154,1.2680,1.0406,4.1198,4.2186,-1.2288,4.1091,5.9176,3.8252,-0.6929,1.5789,0.9323,2.6872,0.0886,-1.4048,0
2000-12-31,1.4818,3.3858,4.6320,2.7839,4.3268,5.1686,-2.8060,4.3032,-0.6665,9.6975,-0.6547,3.7122,3.3124,1.2536,2.5437,4.9237,4.2023,-2.2080,3.8296,4.3635,4.6083,0.9737,1.1116,1.6615,5.7904,-3.6745,-1.8629,0
2001-01-31,1.3430,4.8543,5.4210,2.5853,3.2819,4.8976,-1.1725,4.4272,-1.8775,7.4535,-0.0319,3.8518,3.8539,0.0653,3.9997,5.1817,3.5365,-2.3732,2.6536,2.1803,3.6550,1.2322,0.9113,1.2406,6.7292,-6.9235,-1.3795,0
2001-02-28,0.7840,4.3989,5.3309,1.9613,1.6218,3.4362,0.0009,3.2584,-2.0596,5.2107,0.1359,2.1376,3.6701,-2.0416,5.0700,4.0016,2.2386,-2.0107,0.4268,0.5982,1.4900,0.5128,0.7433,-0.1857,5.7816,-9.4334,-0.3416,0
2001-03-31,-0.0778,2.8401,4.6390,0.7031,-0.1596,1.3494,0.2880,1.7299,-1.1986,2.7411,-0.3886,-0.1439,1.9276,-4.2127,5.7753,1.8573,1.1536,-1.4693,-1.7998,0.0712,-0.9156,0.2027,0.2219,-2.1222,4.4265,-10.8386,0.0182,0
2001-04-30,-1.1301,1.0800,4.1658,-1.2510,-1.4468,-1.1771,-0.3746,0.7791,-0.9169,0.8521,-1.4350,-1.5210,-0.7734,-4.9781,6.2407,-0.4935,-0.1716,-0.6470,-2.9622,-0.5845,-2.6974,-0.1822,-0.1979,-3.6984,3.6440,-11.5707,-0.6928,0
2001-05-31,-2.2471,-0.4380,3.6547,-3.8363,-1.7005,-3.9395,-1.5889,0.1926,-1.7461,-0.4972,-2.7514,-2.8501,-2.9616,-4.7264,5.8908,-2.6832,-1.9657,-0.1393,-3.2329,-2.1499,-3.9622,-0.9956,-1.0975,-4.3025,2.6615,-12.4980,-2.2288,0
2001-06-30,-3.2592,-0.9811,2.5204,-6.1234,-1.6948,-5.6608,-3.4391,-0.6077,-2.9682,-1.8383,-3.9302,-4.1880,-3.6004,-4.3979,4.2689,-4.5587,-3.5517,-0.1903,-3.0038,-3.9145,-5.0174,-2.3181,-3.1857,-3.9135,0.9007,-14.2605,-4.0010,0
2001-07-31,-4.4693,-1.5223,0.6800,-7.3891,-2.2960,-6.2272,-5.1208,-2.1182,-4.4392,-3.1070,-4.9209,-5.1692,-3.7534,-4.7024,1.8132,-5.8483,-4.7794,-0.5325,-3.6930,-5.6858,-5.9979,-3.8775,-6.6420,-3.5339,-1.7562,-16.8471,-6.1106,0
2001-08-31,-6.5190,-3.7055,-2.2226,-8.0861,-4.1455,-6.6556,-6.0147,-4.6661,-6.0468,-4.5786,-6.5453,-6.1809,-5.0731,-6.3688,-1.5583,-7.4770,-6.6804,-1.6437,-5.5467,-8.2464,-8.0139,-6.0387,-12.5813,-4.3158,-5.4850,-19.3925,-9.1824,0
2001-09-30,-9.3022,-6.8533,-5.5733,-9.4775,-6.6588,-7.6946,-6.4447,-7.6930,-7.9788,-7.0855,-9.0571,-7.9058,-7.8827,-9.5959,-5.5782,-9.8966,-9.3755,-3.2311,-7.9630,-11.5408,-11.5281,-8.3517,-20.1604,-5.5716,-9.8288,-22.1817,-13.3181,0
2001-10-31,-12.1834,-9.8936,-7.9933,-11.7485,-9.0177,-9.5591,-6.4956,-9.7553,-9.7724,-11.7148,-11.3907,-9.7867,-11.6329,-13.3754,-8.1535,-12.0746,-12.0016,-4.8263,-10.7571,-14.5538,-15.8980,-9.1406,-25.2330,-6.7997,-13.0195,-25.2614,-18.2656,1
2001-11-30,-13.8201,-11.5905,-8.8978,-14.4259,-10.1193,-10.7213,-6.4507,-10.0176,-9.9444,-16.2996,-12.3111,-11.2444,-14.3539,-15.8814,-8.6412,-13.3092,-13.7082,-6.6250,-12.7344,-16.5166,-19.3418,-8.0242,-25.5902,-7.5617,-14.1647,-27.3352,-21.5818,1
2001-12-31,-13.8142,-12.4754,-8.7691,-17.4282,-10.2669,-10.4819,-5.9811,-8.5462,-8.9936,-19.7445,-11.8354,-11.8218,-14.7745,-16.1810,-7.2870,-13.2658,-13.8552,-7.9175,-12.7847,-17.3670,-19.9047,-5.5378,-21.8871,-7.7967,-13.2527,-27.4320,-22.0249,1
2002-01-31,-13.0569,-14.1250,-8.9509,-20.4237,-9.7529,-9.6214,-5.6546,-6.4363,-7.8661,-21.4145,-11.5745,-11.4279,-13.9269,-14.2538,-6.1352,-12.6131,-13.1593,-8.8093,-11.3264,-17.0029,-18.1071,-4.0038,-19.1973,-7.2732,-11.7865,-25.7575,-20.9905,1
2002-02-28,-12.0039,-15.3469,-9.2897,-22.4182,-8.3641,-8.3048,-5.9964,-4.3081,-7.2588,-20.7595,-11.5289,-9.9748,-12.2142,-11.0845,-6.2805,-11.5709,-12.3352,-9.4077,-8.8777,-15.4652,-15.3177,-4.1115,-17.5211,-6.2446,-9.7338,-23.2755,-19.6782,1
2002-03-31,-10.9890,-15.3319,-9.4068,-22.4534,-6.4539,-7.0101,-6.6427,-2.5900,-7.5237,-19.0545,-11.1160,-7.8432,-9.7568,-7.7925,-7.1782,-10.2164,-11.7946,-9.5498,-6.7472,-13.6904,-13.0074,-5.2376,-15.7222,-5.2350,-7.4860,-21.1791,-18.7076,1
2002-04-30,-10.0242,-14.3879,-9.1410,-21.0475,-5.1143,-5.7823,-6.5525,-1.6031,-7.5348,-17.9277,-10.0503,-5.2955,-7.3786,-5.0695,-7.3569,-8.8161,-10.4741,-8.5925,-5.5695,-12.6679,-11.6784,-5.4885,-13.8265,-4.7547,-6.0693,-19.5762,-17.9078,1
2002-05-31,-9.3434,-12.6372,-9.0550,-18.9315,-5.1807,-4.7695,-6.2781,-1.6086,-7.0320,-18.4895,-8.5268,-3.1929,-6.2748,-3.6806,-6.2956,-7.8680,-8.9095,-7.3893,-5.2287,-12.7188,-11.3423,-5.0881,-11.6390,-4.8898,-5.5431,-19.3083,-17.0025,1
2002-06-30,-9.1964,-11.3395,-9.0864,-16.8657,-6.5028,-4.9727,-5.9507,-2.1059,-6.7256,-19.6577,-7.3478,-2.1624,-7.5113,-3.6100,-4.1396,-7.0533,-7.7549,-6.8837,-4.8546,-13.4386,-11.2846,-4.7003,-9.1965,-5.5979,-5.4541,-20.3612,-16.1769,1
2002-07-31,-9.5601,-11.3981,-8.3507,-15.5334,-8.9802,-6.7478,-5.4923,-2.7639,-6.5788,-20.3230,-6.7879,-2.0753,-9.7958,-4.3846,-2.5315,-6.3931,-7.4776,-7.4856,-4.8776,-14.6874,-10.9332,-3.9235,-7.1387,-6.4827,-5.3267,-22.1868,-15.5632,1
2002-08-31,-10.3491,-12.9128,-7.0570,-14.4846,-11.9052,-9.6129,-5.7387,-3.5332,-6.6519,-19.8700,-6.4017,-2.5919,-12.1836,-5.2035,-2.5298,-5.8700,-8.2165,-8.5761,-6.0292,-15.8615,-10.6002,-3.1365,-5.3721,-7.3464,-4.9807,-23.7861,-15.3589,1
2002-09-30,-10.9543,-15.9715,-5.7603,-12.9372,-14.1795,-12.1799,-6.8749,-4.1946,-6.8550,-18.4514,-5.6296,-3.0953,-13.5177,-5.7625,-3.6492,-5.1911,-8.5635,-9.1844,-6.5748,-16.1804,-9.7689,-2.5733,-3.5758,-7.8456,-4.5172,-23.6421,-14.9450,1
2002-10-31,-10.8379,-18.8105,-5.4319,-11.6752,-15.0349,-13.3850,-8.4213,-5.0589,-6.5924,-16.0327,-4.8007,-3.0586,-13.6304,-6.0475,-4.0677,-4.7036,-8.2395,-8.6767,-5.2460,-16.0574,-8.6217,-2.3045,-3.0536,-8.1395,-4.2763,-21.7691,-13.3297,1
2002-11-30,-10.5080,-19.8124,-6.0954,-11.0450,-14.8273,-13.9827,-9.5938,-6.6136,-6.4774,-13.9046,-4.1494,-3.0612,-12.2292,-6.1669,-3.6361,-4.6843,-7.6343,-7.5136,-3.4916,-16.0920,-8.3479,-2.5615,-3.7775,-8.2065,-4.2164,-19.3734,-12.2001,1
2002-12-31,-10.5880,-18.8319,-7.3578,-10.5027,-13.9316,-14.4538,-10.0731,-8.9038,-6.6816,-12.6010,-4.0759,-3.3720,-11.2668,-6.3520,-3.1212,-4.9843,-7.5561,-6.7018,-2.7819,-16.2987,-9.7544,-3.3733,-5.4814,-8.2699,-4.5604,-17.3653,-12.9888,1
2003-01-31,-11.1733,-16.0103,-8.0530,-9.4712,-13.2775,-14.6525,-10.8138,-10.9305,-7.3829,-11.9549,-4.6420,-3.8485,-11.3079,-6.5563,-3.3040,-5.4733,-7.8050,-6.2260,-3.4387,-16.4472,-12.1947,-3.9491,-7.1213,-8.9853,-5.8522,-16.1697,-15.3025,1
2003-02-28,-11.6684,-12.2890,-8.2921,-7.6566,-12.7958,-15.6920,-11.9826,-12.1373,-8.3514,-12.0244,-5.7749,-4.8100,-12.0827,-7.0781,-4.6386,-5.7700,-7.8858,-5.7760,-4.8067,-15.7307,-13.8781,-4.5698,-8.5586,-10.1177,-8.6103,-15.4347,-16.6177,1
2003-03-31,-11.6879,-9.9874,-8.6187,-6.0418,-12.5346,-16.6469,-12.6330,-12.7199,-8.5676,-12.1109,-7.0388,-6.4384,-12.9906,-7.8306,-7.2318,-5.9602,-7.5044,-5.5722,-5.7386,-14.1569,-13.8349,-4.8574,-9.8592,-10.6236,-11.8651,-13.8746,-16.2546,1
2003-04-30,-10.9542,-9.3407,-8.4539,-5.0648,-11.2908,-16.4208,-11.5792,-12.2555,-7.9597,-10.5523,-7.7547,-7.7581,-12.8703,-8.0834,-8.8493,-5.6924,-7.3518,-6.4387,-5.5620,-11.5506,-12.3695,-4.3063,-10.5103,-10.4663,-13.2603,-10.9424,-14.8312,1
2003-05-31,-9.6577,-10.2040,-7.3699,-5.0379,-9.2862,-14.6893,-9.2026,-10.5811,-6.7858,-7.8306,-6.9072,-7.8777,-11.4981,-7.6373,-9.2423,-4.8003,-6.6835,-7.6315,-4.8014,-8.2417,-10.3892,-3.1266,-9.6741,-9.5487,-11.7559,-6.6088,-13.4176,1
2003-06-30,-7.9265,-11.1664,-5.5556,-5.3074,-6.8524,-12.5408,-6.6666,-8.1634,-5.2997,-5.4747,-4.3622,-6.6620,-9.1498,-6.1990,-8.5940,-3.4812,-5.1458,-8.2753,-4.4729,-5.2300,-8.4505,-1.3862,-7.2011,-7.4841,-7.8543,-1.9064,-12.0935,1
2003-07-31,-5.9544,-11.4663,-4.5734,-5.0604,-4.0998,-9.8888,-4.8740,-5.6167,-3.3882,-5.0645,-1.8308,-4.6662,-6.5291,-4.1966,-6.4257,-2.5881,-3.4272,-7.9827,-4.4099,-2.0376,-7.1694,0.2024,-5.5665,-4.9102,-4.0096,3.0261,-10.3863,1
2003-08-31,-3.6627,-9.5414,-4.0178,-3.8778,-1.4628,-7.0194,-3.6743,-3.1781,-1.3737,-6.3477,0.0518,-2.4958,-3.6380,-2.3158,-2.3722,-1.9207,-1.6030,-6.4917,-3.8804,1.3818,-5.1008,1.5040,-4.4205,-2.5051,-1.3065,7.5198,-7.6487,0
2003-09-30,-0.9770,-4.2967,-3.2034,-2.0693,1.0264,-4.5938,-2.1470,-0.9936,0.6621,-7.2783,1.1305,-0.1608,-0.1762,-0.3189,2.2589,-1.1253,0.5272,-4.6663,-3.0693,4.3263,-2.0602,2.5649,-3.7395,-1.1764,0.2760,10.4113,-3.5042,0
2003-10-31,1.6609,1.5292,-2.4339,0.1797,3.1123,-2.9021,-0.2738,0.7933,2.5827,-6.4149,1.5516,1.8006,4.2280,2.4037,4.3426,-0.4260,2.9395,-3.2334,-2.3602,6.3553,0.9330,3.1778,-3.5976,-0.4693,1.0114,12.2133,1.0092,0
2003-11-30,3.4701,4.4165,-1.7987,1.8958,4.2646,-1.7432,1.1796,2.0993,3.8849,-4.0877,1.7041,3.0499,6.7504,5.0341,3.2448,0.2034,4.6982,-2.0083,-1.3146,8.1625,3.7871,3.1634,-4.6936,-0.0759,0.6297,13.4077,4.6050,0
2003-12-31,4.4301,4.3417,-1.1844,2.6636,4.8616,-0.5063,1.8465,3.1849,4.7699,-1.0662,2.1544,3.5905,7.4370,6.6244,0.3396,0.4837,5.6122,-1.1474,0.1825,9.0835,5.9466,2.5491,-6.7890,0.3304,-0.5446,14.3415,6.8438,0
2004-01-31,5.6359,4.1355,0.1064,2.2441,6.1874,0.9970,3.3905,4.5355,5.9330,1.7729,3.5344,3.9471,8.2509,6.4176,-0.8013,1.3292,6.0175,-0.7022,2.3829,9.4251,7.6184,2.6080,-7.5999,0.9818,-0.3022,15.0786,9.2922,0
2004-02-29,7.3497,5.3324,2.1689,1.6109,8.0796,3.4281,6.6344,6.0236,7.0406,4.1950,5.7187,5.1047,9.5252,5.7221,0.5161,3.3148,6.5293,-0.7205,5.0333,9.1164,8.8607,3.5596,-6.0587,2.1011,1.8718,15.0751,12.1638,0
2004-03-31,8.9493,7.5755,4.3817,1.5403,9.8974,6.0239,9.8259,7.3541,7.0278,5.4585,7.6669,6.9566,10.6886,5.4084,2.9679,5.8151,6.5292,-0.7222,7.3393,8.2259,9.5218,4.5111,-2.9860,3.0339,4.8966,13.8681,14.9543,0
2004-04-30,9.6563,9.9889,5.1051,1.7947,10.7283,7.2442,10.3598,7.5334,5.4534,4.6019,8.2168,7.4948,10.7242,5.0628,4.0391,7.3502,6.6022,-0.2054,7.9123,7.2230,9.3584,4.2894,-0.8977,3.8787,6.5328,11.4751,16.9163,0
2004-05-31,8.9799,10.1163,3.6723,2.0437,10.2327,6.0005,8.0879,5.9805,2.6681,2.9767,7.2606,5.9863,9.0721,4.4947,3.2181,7.7144,6.8066,1.0282,6.6565,5.6468,8.2406,2.5662,-0.6279,4.1669,5.4888,8.7081,17.3045,0
2004-06-30,7.1045,7.9036,0.6015,1.5235,8.6011,4.1866,4.4785,3.1960,-0.4722,2.0517,5.0416,2.9700,6.8910,3.3499,1.3364,7.0388,5.6887,2.3222,4.7731,3.0487,6.2337,-0.4214,-1.8294,3.3622,1.7984,6.5704,16.0509,0
2004-07-31,4.8736,5.6240,-1.7780,0.6432,5.8080,1.8695,1.1302,0.8461,-2.7564,1.6900,2.6032,0.1718,5.3529,2.0191,-0.8946,5.7977,3.5276,2.9694,3.8477,-0.3692,3.9098,-3.0677,-2.1095,1.8059,-1.7241,5.0104,13.8434,0
